config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
164,none,none,none,xyz,wavelet,none,corr,2.236420,25.479537,26.742176,28.591314,30.833592,33.714003,26.196157
165,none,none,none,xyz,wavelet,none,wavelet,2.270323,16.798567,17.784069,19.929238,21.309260,29.486598,17.427069
166,none,none,none,xyz,wavelet,abs,fft,0.015204,12.513937,10.831897,19.188881,28.190554,36.359518,15.865611
167,none,none,none,xyz,wavelet,abs,corr,4.090013,26.540848,27.890919,29.666072,31.707073,36.354143,27.227410
168,none,none,none,xyz,wavelet,abs,wavelet,0.609873,17.502738,18.243772,20.969870,22.934574,27.179428,18.356954
169,none,none,pca,x,none,none,fft,0.015204,20.202846,16.505575,38.026607,44.027418,51.029394,26.385210
170,none,none,pca,x,none,none,corr,2.397396,26.700847,28.011745,30.567576,31.991976,35.923746,27.425727
171,none,none,pca,x,none,none,wavelet,0.368918,18.539119,19.745414,21.817286,24.298512,28.338791,19.309134
172,none,none,pca,x,none,abs,fft,0.015204,12.257024,6.518498,18.504054,36.026455,50.029394,18.616288
173,none,none,pca,x,none,abs,corr,3.003196,28.125167,29.206594,31.504852,34.432635,39.114710,28.942286
174,none,none,pca,x,none,abs,wavelet,0.892643,21.014967,21.862327,24.480074,27.572337,30.265447,21.935531
175,none,none,pca,x,smooth,none,fft,0.015204,20.202846,16.505575,38.026607,44.027418,51.029394,26.385210
176,none,none,pca,x,smooth,none,corr,2.397396,26.700847,28.011745,30.567576,31.991976,35.923746,27.425727
177,none,none,pca,x,smooth,none,wavelet,0.368918,18.539119,19.745414,21.817286,24.298512,28.338791,19.309134
178,none,none,pca,x,smooth,abs,fft,0.015204,12.257024,6.518498,18.504054,36.026455,50.029394,18.616288
179,none,none,pca,x,smooth,abs,corr,3.003196,28.125167,29.206594,31.504852,34.432635,39.114710,28.942286
180,none,none,pca,x,smooth,abs,wavelet,0.892643,21.014967,21.862327,24.480074,27.572337,30.265447,21.935531
181,none,none,pca,x,bandpass,none,fft,0.015204,20.202846,16.505575,38.026607,44.027418,51.029394,26.385210
182,none,none,pca,x,bandpass,none,corr,2.397396,26.700847,28.011745,30.567576,31.991976,35.923746,27.425727
183,none,none,pca,x,bandpass,none,wavelet,0.368918,18.539119,19.745414,21.817286,24.298512,28.338791,19.309134
184,none,none,pca,x,bandpass,abs,fft,0.015204,12.257024,6.518498,18.504054,36.026455,50.029394,18.616288
185,none,none,pca,x,bandpass,abs,corr,3.003196,28.125167,29.206594,31.504852,34.432635,39.114710,28.942286
186,none,none,pca,x,bandpass,abs,wavelet,0.892643,21.014967,21.862327,24.480074,27.572337,30.265447,21.935531
187,none,none,pca,x,wavelet,none,fft,0.015204,20.202846,16.505575,38.026607,44.027418,51.029394,26.385210
188,none,none,pca,x,wavelet,none,corr,2.397396,26.700847,28.011745,30.567576,31.991976,35.923746,27.425727
189,none,none,pca,x,wavelet,none,wavelet,0.368918,18.539119,19.745414,21.817286,24.298512,28.338791,19.309134
190,none,none,pca,x,wavelet,abs,fft,0.015204,12.257024,6.518498,18.504054,36.026455,50.029394,18.616288
191,none,none,pca,x,wavelet,abs,corr,3.003196,28.125167,29.206594,31.504852,34.432635,39.114710,28.942286
192,none,none,pca,x,wavelet,abs,wavelet,0.892643,21.014967,21.862327,24.480074,27.572337,30.265447,21.935531
193,none,none,pca,y,none,none,fft,0.016724,15.078702,14.521539,22.022299,31.024377,50.029394,19.382897
194,none,none,pca,y,none,none,corr,0.150202,24.506012,25.716339,28.203177,29.464329,37.529259,25.404733
195,none,none,pca,y,none,none,wavelet,1.541135,15.903057,16.542918,20.248255,22.879400,27.092135,16.945636
196,none,none,pca,y,none,abs,fft,0.015204,5.916695,1.016978,5.995439,16.617332,48.028381,12.648439
197,none,none,pca,y,none,abs,corr,3.476197,28.101569,29.504756,31.986466,33.150492,35.534715,28.819629
198,none,none,pca,y,none,abs,wavelet,2.782173,19.012086,19.666548,22.400453,24.925279,33.290519,19.845235
199,none,none,pca,y,smooth,none,fft,0.016724,15.078702,14.521539,22.022299,31.024377,50.029394,19.382897
200,none,none,pca,y,smooth,none,corr,0.150202,24.506012,25.716339,28.203177,29.464329,37.529259,25.404733
201,none,none,pca,y,smooth,none,wavelet,1.541135,15.903057,16.542918,20.248255,22.879400,27.092135,16.945636
202,none,none,pca,y,smooth,abs,fft,0.015204,5.916695,1.016978,5.995439,16.617332,48.028381,12.648439
203,none,none,pca,y,smooth,abs,corr,3.476197,28.101569,29.504756,31.986466,33.150492,35.534715,28.819629
204,none,none,pca,y,smooth,abs,wavelet,2.782173,19.012086,19.666548,22.400453,24.925279,33.290519,19.845235
205,none,none,pca,y,bandpass,none,fft,0.016724,15.078702,14.521539,22.022299,31.024377,50.029394,19.382897
206,none,none,pca,y,bandpass,none,corr,0.150202,24.506012,25.716339,28.203177,29.464329,37.529259,25.404733
207,none,none,pca,y,bandpass,none,wavelet,1.541135,15.903057,16.542918,20.248255,22.879400,27.092135,16.945636
208,none,none,pca,y,bandpass,abs,fft,0.015204,5.916695,1.016978,5.995439,16.617332,48.028381,12.648439
209,none,none,pca,y,bandpass,abs,corr,3.476197,28.101569,29.504756,31.986466,33.150492,35.534715,28.819629
210,none,none,pca,y,bandpass,abs,wavelet,2.782173,19.012086,19.666548,22.400453,24.925279,33.290519,19.845235
211,none,none,pca,y,wavelet,none,fft,0.016724,15.078702,14.521539,22.022299,31.024377,50.029394,19.382897
212,none,none,pca,y,wavelet,none,corr,0.150202,24.506012,25.716339,28.203177,29.464329,37.529259,25.404733
213,none,none,pca,y,wavelet,none,wavelet,1.541135,15.903057,16.542918,20.248255,22.879400,27.092135,16.945636
214,none,none,pca,y,wavelet,abs,fft,0.015204,5.916695,1.016978,5.995439,16.617332,48.028381,12.648439
215,none,none,pca,y,wavelet,abs,corr,3.476197,28.101569,29.504756,31.986466,33.150492,35.534715,28.819629
216,none,none,pca,y,wavelet,abs,wavelet,2.782173,19.012086,19.666548,22.400453,24.925279,33.290519,19.845235
217,none,none,pca,z,none,none,fft,0.016217,18.110751,16.020525,31.026607,44.028482,49.029394,24.152362
218,none,none,pca,z,none,none,corr,0.034346,24.597155,26.210765,28.805693,31.173047,38.948804,25.658558
219,none,none,pca,z,none,none,wavelet,1.694746,19.248504,20.168681,23.162527,25.734488,34.856587,20.359807
220,none,none,pca,z,none,abs,fft,0.015204,9.761054,1.500507,11.996452,36.125897,47.028887,17.119733
221,none,none,pca,z,none,abs,corr,0.093353,28.376705,29.991018,32.812579,34.496435,38.630909,29.263433
222,none,none,pca,z,none,abs,wavelet,0.238386,20.781947,21.996285,24.813186,26.440001,31.467491,21.576033
223,none,none,pca,z,smooth,none,fft,0.016217,18.110751,16.020525,31.026607,44.028482,49.029394,24.152362
224,none,none,pca,z,smooth,none,corr,0.034346,24.597155,26.210765,28.805693,31.173047,38.948804,25.658558
225,none,none,pca,z,smooth,none,wavelet,1.694746,19.248504,20.168681,23.162527,25.734488,34.856587,20.359807
226,none,none,pca,z,smooth,abs,fft,0.015204,9.761054,1.500507,11.996452,36.125897,47.028887,17.119733
227,none,none,pca,z,smooth,abs,corr,0.093353,28.376705,29.991018,32.812579,34.496435,38.630909,29.263433
228,none,none,pca,z,smooth,abs,wavelet,0.238386,20.781947,21.996285,24.813186,26.440001,31.467491,21.576033
229,none,none,pca,z,bandpass,none,fft,0.016217,18.110751,16.020525,31.026607,44.028482,49.029394,24.152362
230,none,none,pca,z,bandpass,none,corr,0.034346,24.597155,26.210765,28.805693,31.173047,38.948804,25.658558
231,none,none,pca,z,bandpass,none,wavelet,1.694746,19.248504,20.168681,23.162527,25.734488,34.856587,20.359807
232,none,none,pca,z,bandpass,abs,fft,0.015204,9.761054,1.500507,11.996452,36.125897,47.028887,17.119733
233,none,none,pca,z,bandpass,abs,corr,0.093353,28.376705,29.991018,32.812579,34.496435,38.630909,29.263433
234,none,none,pca,z,bandpass,abs,wavelet,0.238386,20.781947,21.996285,24.813186,26.440001,31.467491,21.576033
235,none,none,pca,z,wavelet,none,fft,0.016217,18.110751,16.020525,31.026607,44.028482,49.029394,24.152362
236,none,none,pca,z,wavelet,none,corr,0.034346,24.597155,26.210765,28.805693,31.173047,38.948804,25.658558
237,none,none,pca,z,wavelet,none,wavelet,1.694746,19.248504,20.168681,23.162527,25.734488,34.856587,20.359807
238,none,none,pca,z,wavelet,abs,fft,0.015204,9.761054,1.500507,11.996452,36.125897,47.028887,17.119733
239,none,none,pca,z,wavelet,abs,corr,0.093353,28.376705,29.991018,32.812579,34.496435,38.630909,29.263433
240,none,none,pca,z,wavelet,abs,wavelet,0.238386,20.781947,21.996285,24.813186,26.440001,31.467491,21.576033
241,none,none,pca,xy,none,none,fft,0.023313,16.860664,17.002534,26.023186,34.125188,45.028127,20.369289
242,none,none,pca,xy,none,none,corr,1.415579,25.603430,26.801549,28.759562,30.005646,36.726502,26.354099
243,none,none,pca,xy,none,none,wavelet,1.096330,17.191244,18.300304,20.502509,22.522550,26.388056,17.936033
244,none,none,pca,xy,none,abs,fft,0.015204,8.507103,4.518751,13.020525,24.022476,35.025847,12.481495
245,none,none,pca,xy,none,abs,corr,3.239697,28.113368,29.389596,31.479541,33.356795,37.075935,28.817805
246,none,none,pca,xy,none,abs,wavelet,0.273169,19.628868,21.398052,23.319575,24.542756,30.305696,20.509377
