noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max,rmse
wavelet,none,xyz,wavelet,none,corr,"0,116843","21,924787","7,404342","21,528303","21,924787","13,026467"
smooth,pca,xy,none,none,wavelet,"0,31187","33,963455","7,436477","31,48551","33,963455","15,820625"
smooth,pca,xy,smooth,none,wavelet,"0,31187","33,963455","7,436477","31,48551","33,963455","15,820625"
smooth,pca,xy,bandpass,none,wavelet,"0,31187","33,963455","7,436477","31,48551","33,963455","15,820625"
smooth,pca,xy,wavelet,none,wavelet,"0,31187","33,963455","7,436477","31,48551","33,963455","15,820625"
wavelet,none,y,none,none,wavelet,"0,290238","51,103156","7,443358","38,284846","51,103156","19,672917"
wavelet,none,y,smooth,none,wavelet,"0,290238","51,103156","7,443358","38,284846","51,103156","19,672917"
wavelet,none,y,bandpass,none,wavelet,"0,290238","51,103156","7,443358","38,284846","51,103156","19,672917"
wavelet,none,y,wavelet,none,wavelet,"0,290238","51,103156","7,443358","38,284846","51,103156","19,672917"
bandpass,pca,z,none,none,corr,"1,952462","16,17826","7,490112","13,356112","16,17826","8,686547"
bandpass,pca,z,smooth,none,corr,"1,952462","16,17826","7,490112","13,356112","16,17826","8,686547"
bandpass,pca,z,bandpass,none,corr,"1,952462","16,17826","7,490112","13,356112","16,17826","8,686547"
bandpass,pca,z,wavelet,none,corr,"1,952462","16,17826","7,490112","13,356112","16,17826","8,686547"
bandpass,pca,x,none,abs,corr,"0,581078","16,373991","7,513841","15,905744","16,373991","10,454813"
bandpass,pca,x,smooth,abs,corr,"0,581078","16,373991","7,513841","15,905744","16,373991","10,454813"
bandpass,pca,x,bandpass,abs,corr,"0,581078","16,373991","7,513841","15,905744","16,373991","10,454813"
bandpass,pca,x,wavelet,abs,corr,"0,581078","16,373991","7,513841","15,905744","16,373991","10,454813"
bandpass,pca,xy,none,abs,corr,"0,42933","17,849612","7,52762","17,793916","17,849612","10,743599"
bandpass,pca,xy,smooth,abs,corr,"0,42933","17,849612","7,52762","17,793916","17,849612","10,743599"
bandpass,pca,xy,bandpass,abs,corr,"0,42933","17,849612","7,52762","17,793916","17,849612","10,743599"
bandpass,pca,xy,wavelet,abs,corr,"0,42933","17,849612","7,52762","17,793916","17,849612","10,743599"
smooth,pca,x,none,abs,wavelet,"0,096129","61,5613","7,529129","32,420146","61,5613","20,523605"
smooth,pca,x,smooth,abs,wavelet,"0,096129","61,5613","7,529129","32,420146","61,5613","20,523605"
smooth,pca,x,bandpass,abs,wavelet,"0,096129","61,5613","7,529129","32,420146","61,5613","20,523605"
smooth,pca,x,wavelet,abs,wavelet,"0,096129","61,5613","7,529129","32,420146","61,5613","20,523605"
bandpass,pca,x,none,none,corr,"2,866576","20,657756","7,537202","18,354862","20,657756","11,064308"
bandpass,pca,x,smooth,none,corr,"2,866576","20,657756","7,537202","18,354862","20,657756","11,064308"
bandpass,pca,x,bandpass,none,corr,"2,866576","20,657756","7,537202","18,354862","20,657756","11,064308"
bandpass,pca,x,wavelet,none,corr,"2,866576","20,657756","7,537202","18,354862","20,657756","11,064308"
none,ica,yz,none,abs,wavelet,"0,179703","56,244628","7,544751","29,504088","56,244628","18,913029"
none,ica,yz,smooth,abs,wavelet,"0,179703","56,244628","7,544751","29,504088","56,244628","18,913029"
none,ica,yz,bandpass,abs,wavelet,"0,179703","56,244628","7,544751","29,504088","56,244628","18,913029"
none,ica,yz,wavelet,abs,wavelet,"0,179703","56,244628","7,544751","29,504088","56,244628","18,913029"
wavelet,ica,xy,none,abs,wavelet,"1,439486","54,363489","7,566344","28,190993","54,363489","18,021472"
wavelet,ica,xy,smooth,abs,wavelet,"1,439486","54,363489","7,566344","28,190993","54,363489","18,021472"
wavelet,ica,xy,bandpass,abs,wavelet,"1,439486","54,363489","7,566344","28,190993","54,363489","18,021472"
wavelet,ica,xy,wavelet,abs,wavelet,"1,439486","54,363489","7,566344","28,190993","54,363489","18,021472"
bandpass,ica,xyz,none,abs,corr,"1,135231","18,88924","7,571169","17,930951","18,88924","10,609364"
bandpass,ica,xyz,smooth,abs,corr,"1,135231","18,88924","7,571169","17,930951","18,88924","10,609364"
bandpass,ica,xyz,bandpass,abs,corr,"1,135231","18,88924","7,571169","17,930951","18,88924","10,609364"
bandpass,ica,xyz,wavelet,abs,corr,"1,135231","18,88924","7,571169","17,930951","18,88924","10,609364"
smooth,ica,xz,none,abs,wavelet,"1,382726","59,297401","7,573391","37,832282","59,297401","20,588441"
smooth,ica,xz,smooth,abs,wavelet,"1,382726","59,297401","7,573391","37,832282","59,297401","20,588441"
smooth,ica,xz,bandpass,abs,wavelet,"1,382726","59,297401","7,573391","37,832282","59,297401","20,588441"
smooth,ica,xz,wavelet,abs,wavelet,"1,382726","59,297401","7,573391","37,832282","59,297401","20,588441"
bandpass,ica,z,none,abs,corr,"0,483071","20,101701","7,633836","17,095883","20,101701","10,533422"
bandpass,ica,z,smooth,abs,corr,"0,483071","20,101701","7,633836","17,095883","20,101701","10,533422"
bandpass,ica,z,bandpass,abs,corr,"0,483071","20,101701","7,633836","17,095883","20,101701","10,533422"
bandpass,ica,z,wavelet,abs,corr,"0,483071","20,101701","7,633836","17,095883","20,101701","10,533422"
smooth,pca,xyz,none,abs,wavelet,"0,169514","61,030935","7,672881","29,334729","61,030935","19,729953"
smooth,pca,xyz,smooth,abs,wavelet,"0,169514","61,030935","7,672881","29,334729","61,030935","19,729953"
smooth,pca,xyz,bandpass,abs,wavelet,"0,169514","61,030935","7,672881","29,334729","61,030935","19,729953"
smooth,pca,xyz,wavelet,abs,wavelet,"0,169514","61,030935","7,672881","29,334729","61,030935","19,729953"
none,ica,x,none,abs,wavelet,"0,185517","43,617988","7,683332","24,969272","43,617988","15,94717"
none,ica,x,smooth,abs,wavelet,"0,185517","43,617988","7,683332","24,969272","43,617988","15,94717"
none,ica,x,bandpass,abs,wavelet,"0,185517","43,617988","7,683332","24,969272","43,617988","15,94717"
none,ica,x,wavelet,abs,wavelet,"0,185517","43,617988","7,683332","24,969272","43,617988","15,94717"
wavelet,none,xz,none,abs,corr,"1,161348","23,960029","7,694402","21,714089","23,960029","13,185682"
wavelet,none,xz,smooth,abs,corr,"1,161348","23,960029","7,694402","21,714089","23,960029","13,185682"
wavelet,none,xz,bandpass,abs,corr,"1,161348","23,960029","7,694402","21,714089","23,960029","13,185682"
wavelet,none,xz,wavelet,abs,corr,"1,161348","23,960029","7,694402","21,714089","23,960029","13,185682"
wavelet,none,yz,none,none,corr,"1,223795","22,235242","7,706678","21,764311","22,235242","12,957313"
wavelet,none,yz,smooth,none,corr,"1,223795","22,235242","7,706678","21,764311","22,235242","12,957313"
wavelet,none,yz,bandpass,none,corr,"1,223795","22,235242","7,706678","21,764311","22,235242","12,957313"
wavelet,none,yz,wavelet,none,corr,"1,223795","22,235242","7,706678","21,764311","22,235242","12,957313"
wavelet,pca,y,none,none,wavelet,"0,962581","37,720459","7,7071","24,223377","37,720459","14,77608"
wavelet,pca,y,smooth,none,wavelet,"0,962581","37,720459","7,7071","24,223377","37,720459","14,77608"
wavelet,pca,y,bandpass,none,wavelet,"0,962581","37,720459","7,7071","24,223377","37,720459","14,77608"
wavelet,pca,y,wavelet,none,wavelet,"0,962581","37,720459","7,7071","24,223377","37,720459","14,77608"
bandpass,none,xz,none,none,corr,"0,689147","17,903897","7,729545","16,179494","17,903897","9,434837"
bandpass,none,xz,smooth,none,corr,"0,689147","17,903897","7,729545","16,179494","17,903897","9,434837"
bandpass,none,xz,bandpass,none,corr,"0,689147","17,903897","7,729545","16,179494","17,903897","9,434837"
bandpass,none,xz,wavelet,none,corr,"0,689147","17,903897","7,729545","16,179494","17,903897","9,434837"
bandpass,ica,xy,none,abs,corr,"0,423466","18,376547","7,777577","18,311071","18,376547","10,73664"
bandpass,ica,xy,smooth,abs,corr,"0,423466","18,376547","7,777577","18,311071","18,376547","10,73664"
bandpass,ica,xy,bandpass,abs,corr,"0,423466","18,376547","7,777577","18,311071","18,376547","10,73664"
bandpass,ica,xy,wavelet,abs,corr,"0,423466","18,376547","7,777577","18,311071","18,376547","10,73664"
smooth,none,xy,none,none,wavelet,"0,447137","59,382672","7,779013","49,492913","59,382672","23,204524"
smooth,none,xy,smooth,none,wavelet,"0,447137","59,382672","7,779013","49,492913","59,382672","23,204524"
smooth,none,xy,bandpass,none,wavelet,"0,447137","59,382672","7,779013","49,492913","59,382672","23,204524"
smooth,none,xy,wavelet,none,wavelet,"0,447137","59,382672","7,779013","49,492913","59,382672","23,204524"
bandpass,ica,z,none,none,corr,"2,356223","17,888768","7,799201","15,168371","17,888768","9,945587"
bandpass,ica,z,smooth,none,corr,"2,356223","17,888768","7,799201","15,168371","17,888768","9,945587"
bandpass,ica,z,bandpass,none,corr,"2,356223","17,888768","7,799201","15,168371","17,888768","9,945587"
bandpass,ica,z,wavelet,none,corr,"2,356223","17,888768","7,799201","15,168371","17,888768","9,945587"
bandpass,pca,y,none,abs,corr,"1,230368","19,835026","7,79973","19,478171","19,835026","11,257171"
bandpass,pca,y,smooth,abs,corr,"1,230368","19,835026","7,79973","19,478171","19,835026","11,257171"
bandpass,pca,y,bandpass,abs,corr,"1,230368","19,835026","7,79973","19,478171","19,835026","11,257171"
bandpass,pca,y,wavelet,abs,corr,"1,230368","19,835026","7,79973","19,478171","19,835026","11,257171"
wavelet,ica,x,none,abs,wavelet,"0,023918","56,991447","7,889654","30,405581","56,991447","19,376355"
wavelet,ica,x,smooth,abs,wavelet,"0,023918","56,991447","7,889654","30,405581","56,991447","19,376355"
wavelet,ica,x,bandpass,abs,wavelet,"0,023918","56,991447","7,889654","30,405581","56,991447","19,376355"
wavelet,ica,x,wavelet,abs,wavelet,"0,023918","56,991447","7,889654","30,405581","56,991447","19,376355"
none,ica,yz,none,none,wavelet,"0,179703","43,747957","7,892859","27,175084","43,747957","16,024074"
none,ica,yz,smooth,none,wavelet,"0,179703","43,747957","7,892859","27,175084","43,747957","16,024074"
none,ica,yz,bandpass,none,wavelet,"0,179703","43,747957","7,892859","27,175084","43,747957","16,024074"
none,ica,yz,wavelet,none,wavelet,"0,179703","43,747957","7,892859","27,175084","43,747957","16,024074"
smooth,pca,xyz,none,none,wavelet,"0,745531","43,753809","7,906011","29,044684","43,753809","16,353646"
smooth,pca,xyz,smooth,none,wavelet,"0,745531","43,753809","7,906011","29,044684","43,753809","16,353646"
smooth,pca,xyz,bandpass,none,wavelet,"0,745531","43,753809","7,906011","29,044684","43,753809","16,353646"
smooth,pca,xyz,wavelet,none,wavelet,"0,745531","43,753809","7,906011","29,044684","43,753809","16,353646"
none,ica,z,none,none,wavelet,"1,103584","34,281712","7,916039","23,06359","34,281712","13,864399"
none,ica,z,smooth,none,wavelet,"1,103584","34,281712","7,916039","23,06359","34,281712","13,864399"
none,ica,z,bandpass,none,wavelet,"1,103584","34,281712","7,916039","23,06359","34,281712","13,864399"
none,ica,z,wavelet,none,wavelet,"1,103584","34,281712","7,916039","23,06359","34,281712","13,864399"
none,pca,z,none,abs,fft,"0,495275","59,992021","7,99937","45,992168","59,992021","23,870739"
none,pca,z,smooth,abs,fft,"0,495275","59,992021","7,99937","45,992168","59,992021","23,870739"
none,pca,z,bandpass,abs,fft,"0,495275","59,992021","7,99937","45,992168","59,992021","23,870739"
none,pca,z,wavelet,abs,fft,"0,495275","59,992021","7,99937","45,992168","59,992021","23,870739"
wavelet,pca,yz,none,abs,wavelet,"0,122058","57,116761","8,003344","31,368307","57,116761","18,977807"
wavelet,pca,yz,smooth,abs,wavelet,"0,122058","57,116761","8,003344","31,368307","57,116761","18,977807"
wavelet,pca,yz,bandpass,abs,wavelet,"0,122058","57,116761","8,003344","31,368307","57,116761","18,977807"
wavelet,pca,yz,wavelet,abs,wavelet,"0,122058","57,116761","8,003344","31,368307","57,116761","18,977807"
none,none,y,none,abs,wavelet,"0,227441","59,055968","8,022663","30,230164","59,055968","19,465841"
none,none,y,smooth,abs,wavelet,"0,227441","59,055968","8,022663","30,230164","59,055968","19,465841"
none,none,y,bandpass,abs,wavelet,"0,227441","59,055968","8,022663","30,230164","59,055968","19,465841"
none,none,y,wavelet,abs,wavelet,"0,227441","59,055968","8,022663","30,230164","59,055968","19,465841"
smooth,none,xz,none,none,wavelet,"0,268393","36,343816","8,033211","36,140968","36,343816","17,475958"
smooth,none,xz,smooth,none,wavelet,"0,268393","36,343816","8,033211","36,140968","36,343816","17,475958"
smooth,none,xz,bandpass,none,wavelet,"0,268393","36,343816","8,033211","36,140968","36,343816","17,475958"
smooth,none,xz,wavelet,none,wavelet,"0,268393","36,343816","8,033211","36,140968","36,343816","17,475958"
bandpass,ica,yz,none,abs,corr,"1,0569","17,899563","8,055662","16,646399","17,899563","10,228175"
bandpass,ica,yz,smooth,abs,corr,"1,0569","17,899563","8,055662","16,646399","17,899563","10,228175"
bandpass,ica,yz,bandpass,abs,corr,"1,0569","17,899563","8,055662","16,646399","17,899563","10,228175"
bandpass,ica,yz,wavelet,abs,corr,"1,0569","17,899563","8,055662","16,646399","17,899563","10,228175"
none,ica,xy,none,none,wavelet,"0,342958","27,085476","8,056895","22,103697","27,085476","12,627947"
none,ica,xy,smooth,none,wavelet,"0,342958","27,085476","8,056895","22,103697","27,085476","12,627947"
none,ica,xy,bandpass,none,wavelet,"0,342958","27,085476","8,056895","22,103697","27,085476","12,627947"
none,ica,xy,wavelet,none,wavelet,"0,342958","27,085476","8,056895","22,103697","27,085476","12,627947"
none,ica,xy,none,abs,wavelet,"1,001634","49,470186","8,056895","27,388807","49,470186","17,380659"
none,ica,xy,smooth,abs,wavelet,"1,001634","49,470186","8,056895","27,388807","49,470186","17,380659"
none,ica,xy,bandpass,abs,wavelet,"1,001634","49,470186","8,056895","27,388807","49,470186","17,380659"
none,ica,xy,wavelet,abs,wavelet,"1,001634","49,470186","8,056895","27,388807","49,470186","17,380659"
none,none,z,none,none,wavelet,"0,035702","15,06874","8,062032","14,267074","15,06874","9,610701"
none,none,z,smooth,none,wavelet,"0,035702","15,06874","8,062032","14,267074","15,06874","9,610701"
none,none,z,bandpass,none,wavelet,"0,035702","15,06874","8,062032","14,267074","15,06874","9,610701"
none,none,z,wavelet,none,wavelet,"0,035702","15,06874","8,062032","14,267074","15,06874","9,610701"
smooth,none,yz,none,none,wavelet,"1,570169","36,094126","8,110053","32,236994","36,094126","15,598138"
smooth,none,yz,smooth,none,wavelet,"1,570169","36,094126","8,110053","32,236994","36,094126","15,598138"
smooth,none,yz,bandpass,none,wavelet,"1,570169","36,094126","8,110053","32,236994","36,094126","15,598138"
smooth,none,yz,wavelet,none,wavelet,"1,570169","36,094126","8,110053","32,236994","36,094126","15,598138"
wavelet,none,y,none,abs,wavelet,"0,290238","59,055968","8,226802","40,670689","59,055968","21,545075"
wavelet,none,y,smooth,abs,wavelet,"0,290238","59,055968","8,226802","40,670689","59,055968","21,545075"
wavelet,none,y,bandpass,abs,wavelet,"0,290238","59,055968","8,226802","40,670689","59,055968","21,545075"
wavelet,none,y,wavelet,abs,wavelet,"0,290238","59,055968","8,226802","40,670689","59,055968","21,545075"
smooth,none,xy,none,abs,wavelet,"3,151721","61,89666","8,247793","50,247109","61,89666","23,792993"
smooth,none,xy,smooth,abs,wavelet,"3,151721","61,89666","8,247793","50,247109","61,89666","23,792993"
smooth,none,xy,bandpass,abs,wavelet,"3,151721","61,89666","8,247793","50,247109","61,89666","23,792993"
smooth,none,xy,wavelet,abs,wavelet,"3,151721","61,89666","8,247793","50,247109","61,89666","23,792993"
smooth,pca,yz,none,none,wavelet,"0,418672","60,307869","8,274819","35,535471","60,307869","20,419577"
smooth,pca,yz,smooth,none,wavelet,"0,418672","60,307869","8,274819","35,535471","60,307869","20,419577"
smooth,pca,yz,bandpass,none,wavelet,"0,418672","60,307869","8,274819","35,535471","60,307869","20,419577"
smooth,pca,yz,wavelet,none,wavelet,"0,418672","60,307869","8,274819","35,535471","60,307869","20,419577"
bandpass,ica,y,none,abs,corr,"0,54791","16,410983","8,341331","15,911493","16,410983","10,205613"
bandpass,ica,y,smooth,abs,corr,"0,54791","16,410983","8,341331","15,911493","16,410983","10,205613"
bandpass,ica,y,bandpass,abs,corr,"0,54791","16,410983","8,341331","15,911493","16,410983","10,205613"
bandpass,ica,y,wavelet,abs,corr,"0,54791","16,410983","8,341331","15,911493","16,410983","10,205613"
none,none,z,none,abs,wavelet,"0,035702","41,419822","8,357441","22,974065","41,419822","15,071932"
none,none,z,smooth,abs,wavelet,"0,035702","41,419822","8,357441","22,974065","41,419822","15,071932"
none,none,z,bandpass,abs,wavelet,"0,035702","41,419822","8,357441","22,974065","41,419822","15,071932"
none,none,z,wavelet,abs,wavelet,"0,035702","41,419822","8,357441","22,974065","41,419822","15,071932"
none,pca,y,none,none,wavelet,"1,177592","27,681412","8,366636","20,227448","27,681412","12,327832"
none,pca,y,smooth,none,wavelet,"1,177592","27,681412","8,366636","20,227448","27,681412","12,327832"
none,pca,y,bandpass,none,wavelet,"1,177592","27,681412","8,366636","20,227448","27,681412","12,327832"
none,pca,y,wavelet,none,wavelet,"1,177592","27,681412","8,366636","20,227448","27,681412","12,327832"
none,none,yz,none,none,wavelet,"0,463036","30,502112","8,38629","20,502515","30,502112","12,432852"
none,none,yz,smooth,none,wavelet,"0,463036","30,502112","8,38629","20,502515","30,502112","12,432852"
none,none,yz,bandpass,none,wavelet,"0,463036","30,502112","8,38629","20,502515","30,502112","12,432852"
none,none,yz,wavelet,none,wavelet,"0,463036","30,502112","8,38629","20,502515","30,502112","12,432852"
wavelet,ica,x,none,none,wavelet,"0,023918","44,787091","8,390877","24,638","44,787091","15,713862"
wavelet,ica,x,smooth,none,wavelet,"0,023918","44,787091","8,390877","24,638","44,787091","15,713862"
wavelet,ica,x,bandpass,none,wavelet,"0,023918","44,787091","8,390877","24,638","44,787091","15,713862"
wavelet,ica,x,wavelet,none,wavelet,"0,023918","44,787091","8,390877","24,638","44,787091","15,713862"
smooth,pca,z,none,none,wavelet,"2,338723","63,334518","8,411467","28,038847","63,334518","19,912494"
smooth,pca,z,smooth,none,wavelet,"2,338723","63,334518","8,411467","28,038847","63,334518","19,912494"
smooth,pca,z,bandpass,none,wavelet,"2,338723","63,334518","8,411467","28,038847","63,334518","19,912494"
smooth,pca,z,wavelet,none,wavelet,"2,338723","63,334518","8,411467","28,038847","63,334518","19,912494"
none,ica,y,none,none,wavelet,"0,252308","53,214201","8,430457","31,286578","53,214201","18,494092"
none,ica,y,smooth,none,wavelet,"0,252308","53,214201","8,430457","31,286578","53,214201","18,494092"
none,ica,y,bandpass,none,wavelet,"0,252308","53,214201","8,430457","31,286578","53,214201","18,494092"
none,ica,y,wavelet,none,wavelet,"0,252308","53,214201","8,430457","31,286578","53,214201","18,494092"
