noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
wavelet,none,none,xz,bandpass,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,none,none,xz,wavelet,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,none,none,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,none,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,smooth,none,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,smooth,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,bandpass,none,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,bandpass,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,wavelet,none,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
wavelet,abs,none,xz,wavelet,abs,fft,"0,015204","51,029141","16,004181","27,021792","36,62762","51,029141","21,828539"
none,none,none,yz,none,none,fft,"0,016471","57,029648","16,019132","28,022806","35,62501","57,029648","22,877897"
none,none,none,yz,smooth,none,fft,"0,016471","57,029648","16,019132","28,022806","35,62501","57,029648","22,877897"
none,none,none,yz,bandpass,none,fft,"0,016471","57,029648","16,019132","28,022806","35,62501","57,029648","22,877897"
none,none,none,yz,wavelet,none,fft,"0,016471","57,029648","16,019132","28,022806","35,62501","57,029648","22,877897"
smooth,none,none,yz,none,none,fft,"0,016978","57,029648","16,019132","26,021792","35,62501","57,029648","22,769905"
smooth,none,none,yz,smooth,none,fft,"0,016978","57,029648","16,019132","26,021792","35,62501","57,029648","22,769905"
smooth,none,none,yz,bandpass,none,fft,"0,016978","57,029648","16,019132","26,021792","35,62501","57,029648","22,769905"
smooth,none,none,yz,wavelet,none,fft,"0,016978","57,029648","16,019132","26,021792","35,62501","57,029648","22,769905"
smooth,none,pca,xy,none,abs,fft,"0,015204","47,02762","16,021919","27,022552","34,323287","47,02762","21,742593"
smooth,none,pca,xy,smooth,abs,fft,"0,015204","47,02762","16,021919","27,022552","34,323287","47,02762","21,742593"
smooth,none,pca,xy,bandpass,abs,fft,"0,015204","47,02762","16,021919","27,022552","34,323287","47,02762","21,742593"
smooth,none,pca,xy,wavelet,abs,fft,"0,015204","47,02762","16,021919","27,022552","34,323287","47,02762","21,742593"
bandpass,abs,pca,y,none,none,wavelet,"0,881098","49,850842","16,119727","24,567912","40,060726","49,850842","22,611111"
bandpass,abs,pca,y,smooth,none,wavelet,"0,881098","49,850842","16,119727","24,567912","40,060726","49,850842","22,611111"
bandpass,abs,pca,y,bandpass,none,wavelet,"0,881098","49,850842","16,119727","24,567912","40,060726","49,850842","22,611111"
bandpass,abs,pca,y,wavelet,none,wavelet,"0,881098","49,850842","16,119727","24,567912","40,060726","49,850842","22,611111"
smooth,abs,pca,xyz,none,abs,fft,"0,981755","46,694203","16,186601","21,687614","34,357643","46,694203","20,260674"
smooth,abs,pca,xyz,smooth,abs,fft,"0,981755","46,694203","16,186601","21,687614","34,357643","46,694203","20,260674"
smooth,abs,pca,xyz,bandpass,abs,fft,"0,981755","46,694203","16,186601","21,687614","34,357643","46,694203","20,260674"
smooth,abs,pca,xyz,wavelet,abs,fft,"0,981755","46,694203","16,186601","21,687614","34,357643","46,694203","20,260674"
wavelet,abs,ica,z,none,abs,corr,"0,168282","21,278574","16,223138","18,160727","19,466621","21,278574","14,660386"
wavelet,abs,ica,z,smooth,abs,corr,"0,168282","21,278574","16,223138","18,160727","19,466621","21,278574","14,660386"
wavelet,abs,ica,z,bandpass,abs,corr,"0,168282","21,278574","16,223138","18,160727","19,466621","21,278574","14,660386"
wavelet,abs,ica,z,wavelet,abs,corr,"0,168282","21,278574","16,223138","18,160727","19,466621","21,278574","14,660386"
smooth,none,pca,x,none,abs,corr,"0,81938","20,612218","16,35837","18,690116","20,017965","20,612218","15,116217"
smooth,none,pca,x,smooth,abs,corr,"0,81938","20,612218","16,35837","18,690116","20,017965","20,612218","15,116217"
smooth,none,pca,x,bandpass,abs,corr,"0,81938","20,612218","16,35837","18,690116","20,017965","20,612218","15,116217"
smooth,none,pca,x,wavelet,abs,corr,"0,81938","20,612218","16,35837","18,690116","20,017965","20,612218","15,116217"
smooth,none,pca,x,none,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,23166"
smooth,none,pca,x,smooth,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,23166"
smooth,none,pca,x,bandpass,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,23166"
smooth,none,pca,x,wavelet,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,23166"
smooth,abs,pca,x,none,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,325736"
smooth,abs,pca,x,smooth,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,325736"
smooth,abs,pca,x,bandpass,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,325736"
smooth,abs,pca,x,wavelet,abs,fft,"0,015204","53,029394","16,502534","31,024833","49,328026","53,029394","26,325736"
bandpass,abs,pca,z,none,abs,fft,"0,015204","57,029901","16,504054","34,986317","44,629597","57,029901","25,850579"
bandpass,abs,pca,z,smooth,abs,fft,"0,015204","57,029901","16,504054","34,986317","44,629597","57,029901","25,850579"
bandpass,abs,pca,z,bandpass,abs,fft,"0,015204","57,029901","16,504054","34,986317","44,629597","57,029901","25,850579"
bandpass,abs,pca,z,wavelet,abs,fft,"0,015204","57,029901","16,504054","34,986317","44,629597","57,029901","25,850579"
smooth,none,none,y,none,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,none,none,y,smooth,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,none,none,y,bandpass,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,none,none,y,wavelet,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,none,none,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,none,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,smooth,none,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,smooth,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,bandpass,none,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,bandpass,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,wavelet,none,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
smooth,abs,none,y,wavelet,abs,fft,"1,015711","59,029901","16,521792","36,024833","49,328026","59,029901","27,535322"
none,none,ica,xyz,none,abs,fft,"0,684067","57,69623","16,853183","30,689641","39,392429","57,69623","25,578373"
none,none,ica,xyz,smooth,abs,fft,"0,684067","57,69623","16,853183","30,689641","39,392429","57,69623","25,578373"
none,none,ica,xyz,bandpass,abs,fft,"0,684067","57,69623","16,853183","30,689641","39,392429","57,69623","25,578373"
none,none,ica,xyz,wavelet,abs,fft,"0,684067","57,69623","16,853183","30,689641","39,392429","57,69623","25,578373"
wavelet,none,pca,xz,none,none,fft,"0,015457","56,029141","17,019638","37,027114","49,928203","56,029141","27,72367"
wavelet,none,pca,xz,smooth,none,fft,"0,015457","56,029141","17,019638","37,027114","49,928203","56,029141","27,72367"
wavelet,none,pca,xz,bandpass,none,fft,"0,015457","56,029141","17,019638","37,027114","49,928203","56,029141","27,72367"
wavelet,none,pca,xz,wavelet,none,fft,"0,015457","56,029141","17,019638","37,027114","49,928203","56,029141","27,72367"
none,none,none,yz,none,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,none,none,yz,smooth,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,none,none,yz,bandpass,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,none,none,yz,wavelet,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,none,none,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,none,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,smooth,none,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,smooth,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,bandpass,none,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,bandpass,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,wavelet,none,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
none,abs,none,yz,wavelet,abs,fft,"0,016471","57,029648","17,019765","27,021792","34,024808","57,029648","22,027777"
smooth,none,ica,xz,none,abs,fft,"0,984796","58,029901","17,019892","39,025593","49,528076","58,029901","28,787056"
smooth,none,ica,xz,smooth,abs,fft,"0,984796","58,029901","17,019892","39,025593","49,528076","58,029901","28,787056"
smooth,none,ica,xz,bandpass,abs,fft,"0,984796","58,029901","17,019892","39,025593","49,528076","58,029901","28,787056"
smooth,none,ica,xz,wavelet,abs,fft,"0,984796","58,029901","17,019892","39,025593","49,528076","58,029901","28,787056"
smooth,none,none,yz,none,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,none,none,yz,smooth,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,none,none,yz,bandpass,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,none,none,yz,wavelet,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,none,none,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,none,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,smooth,none,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,smooth,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,bandpass,none,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,bandpass,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,wavelet,none,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,abs,none,yz,wavelet,abs,fft,"0,016978","57,029648","17,021032","29,023059","35,62501","57,029648","23,564943"
smooth,none,ica,x,none,abs,fft,"0,015711","58,029901","17,023313","44,02686","55,629039","58,029901","31,43478"
smooth,none,ica,x,smooth,abs,fft,"0,015711","58,029901","17,023313","44,02686","55,629039","58,029901","31,43478"
smooth,none,ica,x,bandpass,abs,fft,"0,015711","58,029901","17,023313","44,02686","55,629039","58,029901","31,43478"
smooth,none,ica,x,wavelet,abs,fft,"0,015711","58,029901","17,023313","44,02686","55,629039","58,029901","31,43478"
smooth,none,pca,xy,none,none,fft,"0,01495","50,029394","17,519765","26,023059","37,325517","50,029394","22,072808"
smooth,none,pca,xy,smooth,none,fft,"0,01495","50,029394","17,519765","26,023059","37,325517","50,029394","22,072808"
smooth,none,pca,xy,bandpass,none,fft,"0,01495","50,029394","17,519765","26,023059","37,325517","50,029394","22,072808"
smooth,none,pca,xy,wavelet,none,fft,"0,01495","50,029394","17,519765","26,023059","37,325517","50,029394","22,072808"
smooth,none,none,xy,none,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,none,none,xy,smooth,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,none,none,xy,bandpass,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,none,none,xy,wavelet,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,none,none,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,none,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,smooth,none,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,smooth,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,bandpass,none,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,bandpass,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,wavelet,none,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
smooth,abs,none,xy,wavelet,abs,fft,"0,983276","58,029901","17,520272","33,024073","43,327114","58,029901","26,977412"
none,none,ica,xy,none,abs,fft,"0,016978","57,029394","17,521285","28,022552","40,026379","57,029394","24,322826"
none,none,ica,xy,smooth,abs,fft,"0,016978","57,029394","17,521285","28,022552","40,026379","57,029394","24,322826"
none,none,ica,xy,bandpass,abs,fft,"0,016978","57,029394","17,521285","28,022552","40,026379","57,029394","24,322826"
none,none,ica,xy,wavelet,abs,fft,"0,016978","57,029394","17,521285","28,022552","40,026379","57,029394","24,322826"
wavelet,none,none,xz,none,none,fft,"1,985303","49,027874","18,020272","26,024326","38,32762","49,027874","23,142147"
wavelet,none,none,xz,smooth,none,fft,"1,985303","49,027874","18,020272","26,024326","38,32762","49,027874","23,142147"
wavelet,none,none,xz,bandpass,none,fft,"1,985303","49,027874","18,020272","26,024326","38,32762","49,027874","23,142147"
wavelet,none,none,xz,wavelet,none,fft,"1,985303","49,027874","18,020272","26,024326","38,32762","49,027874","23,142147"
bandpass,none,pca,xz,none,none,fft,"0,984289","58,029141","18,020272","25,022046","34,124123","58,029141","23,642392"
bandpass,none,pca,xz,smooth,none,fft,"0,984289","58,029141","18,020272","25,022046","34,124123","58,029141","23,642392"
bandpass,none,pca,xz,bandpass,none,fft,"0,984289","58,029141","18,020272","25,022046","34,124123","58,029141","23,642392"
bandpass,none,pca,xz,wavelet,none,fft,"0,984289","58,029141","18,020272","25,022046","34,124123","58,029141","23,642392"
smooth,abs,pca,xy,none,none,fft,"0,01495","50,029394","18,021285","26,023059","35,825872","50,029394","22,524836"
smooth,abs,pca,xy,smooth,none,fft,"0,01495","50,029394","18,021285","26,023059","35,825872","50,029394","22,524836"
smooth,abs,pca,xy,bandpass,none,fft,"0,01495","50,029394","18,021285","26,023059","35,825872","50,029394","22,524836"
smooth,abs,pca,xy,wavelet,none,fft,"0,01495","50,029394","18,021285","26,023059","35,825872","50,029394","22,524836"
smooth,abs,pca,xy,none,abs,fft,"0,015204","47,02762","18,520399","27,023313","35,624047","47,02762","22,397658"
smooth,abs,pca,xy,smooth,abs,fft,"0,015204","47,02762","18,520399","27,023313","35,624047","47,02762","22,397658"
smooth,abs,pca,xy,bandpass,abs,fft,"0,015204","47,02762","18,520399","27,023313","35,624047","47,02762","22,397658"
smooth,abs,pca,xy,wavelet,abs,fft,"0,015204","47,02762","18,520399","27,023313","35,624047","47,02762","22,397658"
bandpass,none,ica,z,none,none,fft,"0,017738","57,029901","18,520779","44,02686","48,328583","57,029901","30,129984"
bandpass,none,ica,z,smooth,none,fft,"0,017738","57,029901","18,520779","44,02686","48,328583","57,029901","30,129984"
bandpass,none,ica,z,bandpass,none,fft,"0,017738","57,029901","18,520779","44,02686","48,328583","57,029901","30,129984"
bandpass,none,ica,z,wavelet,none,fft,"0,017738","57,029901","18,520779","44,02686","48,328583","57,029901","30,129984"
bandpass,none,none,yz,none,none,fft,"1,018245","59,029901","18,521285","28,022806","43,027696","59,029901","25,51018"
bandpass,none,none,yz,smooth,none,fft,"1,018245","59,029901","18,521285","28,022806","43,027696","59,029901","25,51018"
bandpass,none,none,yz,bandpass,none,fft,"1,018245","59,029901","18,521285","28,022806","43,027696","59,029901","25,51018"
bandpass,none,none,yz,wavelet,none,fft,"1,018245","59,029901","18,521285","28,022806","43,027696","59,029901","25,51018"
none,none,pca,xy,none,none,fft,"0,01495","40,02762","18,521412","26,021792","32,623794","40,02762","20,821712"
none,none,pca,xy,smooth,none,fft,"0,01495","40,02762","18,521412","26,021792","32,623794","40,02762","20,821712"
none,none,pca,xy,bandpass,none,fft,"0,01495","40,02762","18,521412","26,021792","32,623794","40,02762","20,821712"
none,none,pca,xy,wavelet,none,fft,"0,01495","40,02762","18,521412","26,021792","32,623794","40,02762","20,821712"
none,none,ica,y,none,none,fft,"0,017738","58,029901","18,523566","39,025847","56,329394","58,029901","30,592742"
none,none,ica,y,smooth,none,fft,"0,017738","58,029901","18,523566","39,025847","56,329394","58,029901","30,592742"
none,none,ica,y,bandpass,none,fft,"0,017738","58,029901","18,523566","39,025847","56,329394","58,029901","30,592742"
none,none,ica,y,wavelet,none,fft,"0,017738","58,029901","18,523566","39,025847","56,329394","58,029901","30,592742"
bandpass,none,pca,y,none,abs,wavelet,"1,236068","56,941893","18,939596","26,165273","41,360462","56,941893","24,559702"
bandpass,none,pca,y,smooth,abs,wavelet,"1,236068","56,941893","18,939596","26,165273","41,360462","56,941893","24,559702"
bandpass,none,pca,y,bandpass,abs,wavelet,"1,236068","56,941893","18,939596","26,165273","41,360462","56,941893","24,559702"
bandpass,none,pca,y,wavelet,abs,wavelet,"1,236068","56,941893","18,939596","26,165273","41,360462","56,941893","24,559702"
smooth,abs,ica,yz,none,none,fft,"0,982516","57,029901","19,020399","36,02458","55,329039","57,029901","28,865671"
smooth,abs,ica,yz,smooth,none,fft,"0,982516","57,029901","19,020399","36,02458","55,329039","57,029901","28,865671"
smooth,abs,ica,yz,bandpass,none,fft,"0,982516","57,029901","19,020399","36,02458","55,329039","57,029901","28,865671"
smooth,abs,ica,yz,wavelet,none,fft,"0,982516","57,029901","19,020399","36,02458","55,329039","57,029901","28,865671"
smooth,none,pca,xz,none,none,fft,"0,982516","58,029901","19,021285","39,025086","48,22909","58,029901","28,990205"
smooth,none,pca,xz,smooth,none,fft,"0,982516","58,029901","19,021285","39,025086","48,22909","58,029901","28,990205"
smooth,none,pca,xz,bandpass,none,fft,"0,982516","58,029901","19,021285","39,025086","48,22909","58,029901","28,990205"
smooth,none,pca,xz,wavelet,none,fft,"0,982516","58,029901","19,021285","39,025086","48,22909","58,029901","28,990205"
smooth,none,none,xyz,none,none,fft,"0,348875","57,363065","19,355463","31,692175","35,991517","57,363065","24,363463"
smooth,none,none,xyz,smooth,none,fft,"0,348875","57,363065","19,355463","31,692175","35,991517","57,363065","24,363463"
smooth,none,none,xyz,bandpass,none,fft,"0,348875","57,363065","19,355463","31,692175","35,991517","57,363065","24,363463"
smooth,none,none,xyz,wavelet,none,fft,"0,348875","57,363065","19,355463","31,692175","35,991517","57,363065","24,363463"
bandpass,none,ica,xy,none,none,fft,"0,017991","57,029648","19,520652","41,025593","54,628862","57,029648","29,790936"
bandpass,none,ica,xy,smooth,none,fft,"0,017991","57,029648","19,520652","41,025593","54,628862","57,029648","29,790936"
bandpass,none,ica,xy,bandpass,none,fft,"0,017991","57,029648","19,520652","41,025593","54,628862","57,029648","29,790936"
bandpass,none,ica,xy,wavelet,none,fft,"0,017991","57,029648","19,520652","41,025593","54,628862","57,029648","29,790936"
smooth,abs,pca,xyz,none,none,fft,"0,017231","46,02686","20,020272","30,35597","36,858149","46,02686","23,808679"
smooth,abs,pca,xyz,smooth,none,fft,"0,017231","46,02686","20,020272","30,35597","36,858149","46,02686","23,808679"
smooth,abs,pca,xyz,bandpass,none,fft,"0,017231","46,02686","20,020272","30,35597","36,858149","46,02686","23,808679"
smooth,abs,pca,xyz,wavelet,none,fft,"0,017231","46,02686","20,020272","30,35597","36,858149","46,02686","23,808679"
smooth,abs,ica,yz,none,abs,fft,"0,982516","57,029901","20,022172","35,023313","53,629065","57,029901","28,300987"
smooth,abs,ica,yz,smooth,abs,fft,"0,982516","57,029901","20,022172","35,023313","53,629065","57,029901","28,300987"
smooth,abs,ica,yz,bandpass,abs,fft,"0,982516","57,029901","20,022172","35,023313","53,629065","57,029901","28,300987"
smooth,abs,ica,yz,wavelet,abs,fft,"0,982516","57,029901","20,022172","35,023313","53,629065","57,029901","28,300987"
bandpass,none,pca,xyz,none,none,fft,"1,683053","51,695216","20,022299","29,689641","36,024782","51,695216","24,08744"
bandpass,none,pca,xyz,smooth,none,fft,"1,683053","51,695216","20,022299","29,689641","36,024782","51,695216","24,08744"
bandpass,none,pca,xyz,bandpass,none,fft,"1,683053","51,695216","20,022299","29,689641","36,024782","51,695216","24,08744"
bandpass,none,pca,xyz,wavelet,none,fft,"1,683053","51,695216","20,022299","29,689641","36,024782","51,695216","24,08744"
smooth,none,none,x,none,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,none,none,x,smooth,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,none,none,x,bandpass,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,none,none,x,wavelet,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,none,ica,xz,none,none,fft,"0,984796","58,029901","20,022299","40,025086","49,528076","58,029901","28,915835"
smooth,none,ica,xz,smooth,none,fft,"0,984796","58,029901","20,022299","40,025086","49,528076","58,029901","28,915835"
smooth,none,ica,xz,bandpass,none,fft,"0,984796","58,029901","20,022299","40,025086","49,528076","58,029901","28,915835"
smooth,none,ica,xz,wavelet,none,fft,"0,984796","58,029901","20,022299","40,025086","49,528076","58,029901","28,915835"
smooth,abs,none,x,none,none,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,none,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,smooth,none,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,smooth,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,bandpass,none,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,bandpass,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,wavelet,none,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,abs,none,x,wavelet,abs,fft,"0,015711","58,029901","20,022299","44,028887","56,029546","58,029901","32,105677"
smooth,none,ica,yz,none,none,fft,"0,984796","59,029901","20,022299","40,025847","56,329597","59,029901","31,184939"
smooth,none,ica,yz,smooth,none,fft,"0,984796","59,029901","20,022299","40,025847","56,329597","59,029901","31,184939"
smooth,none,ica,yz,bandpass,none,fft,"0,984796","59,029901","20,022299","40,025847","56,329597","59,029901","31,184939"
smooth,none,ica,yz,wavelet,none,fft,"0,984796","59,029901","20,022299","40,025847","56,329597","59,029901","31,184939"
none,none,pca,xz,none,none,fft,"0,982516","57,029648","20,022426","34,024326","50,328203","57,029648","28,93488"
none,none,pca,xz,smooth,none,fft,"0,982516","57,029648","20,022426","34,024326","50,328203","57,029648","28,93488"
none,none,pca,xz,bandpass,none,fft,"0,982516","57,029648","20,022426","34,024326","50,328203","57,029648","28,93488"
none,none,pca,xz,wavelet,none,fft,"0,982516","57,029648","20,022426","34,024326","50,328203","57,029648","28,93488"
smooth,abs,pca,xz,none,none,fft,"0,017231","57,029648","20,022679","31,024073","45,426607","57,029648","27,577439"
smooth,abs,pca,xz,smooth,none,fft,"0,017231","57,029648","20,022679","31,024073","45,426607","57,029648","27,577439"
smooth,abs,pca,xz,bandpass,none,fft,"0,017231","57,029648","20,022679","31,024073","45,426607","57,029648","27,577439"
smooth,abs,pca,xz,wavelet,none,fft,"0,017231","57,029648","20,022679","31,024073","45,426607","57,029648","27,577439"
smooth,none,ica,x,none,none,fft,"0,984289","58,029901","20,023819","44,02686","55,629039","58,029901","32,135457"
smooth,none,ica,x,smooth,none,fft,"0,984289","58,029901","20,023819","44,02686","55,629039","58,029901","32,135457"
smooth,none,ica,x,bandpass,none,fft,"0,984289","58,029901","20,023819","44,02686","55,629039","58,029901","32,135457"
smooth,none,ica,x,wavelet,none,fft,"0,984289","58,029901","20,023819","44,02686","55,629039","58,029901","32,135457"
smooth,none,none,xyz,none,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,none,none,xyz,smooth,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,none,none,xyz,bandpass,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,none,none,xyz,wavelet,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,none,none,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,none,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,smooth,none,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,smooth,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,bandpass,none,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,bandpass,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,wavelet,none,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,abs,none,xyz,wavelet,abs,fft,"1,017231","57,363065","20,188881","30,356477","37,124529","57,363065","24,416162"
smooth,none,pca,xyz,none,none,fft,"0,350395","46,02686","20,354196","30,690148","37,091719","46,02686","24,296021"
smooth,none,pca,xyz,smooth,none,fft,"0,350395","46,02686","20,354196","30,690148","37,091719","46,02686","24,296021"
smooth,none,pca,xyz,bandpass,none,fft,"0,350395","46,02686","20,354196","30,690148","37,091719","46,02686","24,296021"
smooth,none,pca,xyz,wavelet,none,fft,"0,350395","46,02686","20,354196","30,690148","37,091719","46,02686","24,296021"
none,none,pca,xyz,none,none,fft,"1,015711","42,361545","20,520779","30,690148","36,12463","42,361545","24,221134"
none,none,pca,xyz,smooth,none,fft,"1,015711","42,361545","20,520779","30,690148","36,12463","42,361545","24,221134"
none,none,pca,xyz,bandpass,none,fft,"1,015711","42,361545","20,520779","30,690148","36,12463","42,361545","24,221134"
none,none,pca,xyz,wavelet,none,fft,"1,015711","42,361545","20,520779","30,690148","36,12463","42,361545","24,221134"
bandpass,none,ica,yz,none,none,fft,"0,982516","47,027367","20,523059","31,02458","43,026252","47,027367","25,559094"
