noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
bandpass,abs,pca,x,none,none,fft,"2,495905","24,504095","8,5042","12,254147","21,697333","24,504095","11,748612"
bandpass,abs,pca,x,smooth,none,fft,"2,495905","24,504095","8,5042","12,254147","21,697333","24,504095","11,748612"
bandpass,abs,pca,x,bandpass,none,fft,"2,495905","24,504095","8,5042","12,254147","21,697333","24,504095","11,748612"
bandpass,abs,pca,x,wavelet,none,fft,"2,495905","24,504095","8,5042","12,254147","21,697333","24,504095","11,748612"
bandpass,none,none,y,none,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,none,none,y,smooth,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,none,none,y,bandpass,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,none,none,y,wavelet,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,none,none,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,none,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,smooth,none,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,smooth,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,bandpass,none,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,bandpass,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,wavelet,none,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,abs,none,y,wavelet,abs,fft,"0,9958","46,99307","8,5042","12,254147","31,250787","46,99307","16,904091"
bandpass,none,ica,x,none,abs,corr,"0,360248","18,100045","8,506218","14,043055","16,833387","18,100045","10,698937"
bandpass,none,ica,x,smooth,abs,corr,"0,360248","18,100045","8,506218","14,043055","16,833387","18,100045","10,698937"
bandpass,none,ica,x,bandpass,abs,corr,"0,360248","18,100045","8,506218","14,043055","16,833387","18,100045","10,698937"
bandpass,none,ica,x,wavelet,abs,corr,"0,360248","18,100045","8,506218","14,043055","16,833387","18,100045","10,698937"
smooth,abs,ica,y,none,none,wavelet,"0,086629","57,324658","8,526503","12,577512","26,725335","57,324658","18,506279"
smooth,abs,ica,y,smooth,none,wavelet,"0,086629","57,324658","8,526503","12,577512","26,725335","57,324658","18,506279"
smooth,abs,ica,y,bandpass,none,wavelet,"0,086629","57,324658","8,526503","12,577512","26,725335","57,324658","18,506279"
smooth,abs,ica,y,wavelet,none,wavelet,"0,086629","57,324658","8,526503","12,577512","26,725335","57,324658","18,506279"
smooth,none,pca,yz,none,abs,wavelet,"0,05743","60,765753","8,527084","13,350823","29,031101","60,765753","19,519586"
smooth,none,pca,yz,smooth,abs,wavelet,"0,05743","60,765753","8,527084","13,350823","29,031101","60,765753","19,519586"
smooth,none,pca,yz,bandpass,abs,wavelet,"0,05743","60,765753","8,527084","13,350823","29,031101","60,765753","19,519586"
smooth,none,pca,yz,wavelet,abs,wavelet,"0,05743","60,765753","8,527084","13,350823","29,031101","60,765753","19,519586"
none,abs,ica,xyz,none,none,wavelet,"0,569087","53,114457","8,530027","15,801812","28,046339","53,114457","18,14288"
none,abs,ica,xyz,smooth,none,wavelet,"0,569087","53,114457","8,530027","15,801812","28,046339","53,114457","18,14288"
none,abs,ica,xyz,bandpass,none,wavelet,"0,569087","53,114457","8,530027","15,801812","28,046339","53,114457","18,14288"
none,abs,ica,xyz,wavelet,none,wavelet,"0,569087","53,114457","8,530027","15,801812","28,046339","53,114457","18,14288"
smooth,abs,pca,xyz,none,none,wavelet,"0,583241","59,12429","8,530146","15,448844","34,01792","59,12429","20,123597"
smooth,abs,pca,xyz,smooth,none,wavelet,"0,583241","59,12429","8,530146","15,448844","34,01792","59,12429","20,123597"
smooth,abs,pca,xyz,bandpass,none,wavelet,"0,583241","59,12429","8,530146","15,448844","34,01792","59,12429","20,123597"
smooth,abs,pca,xyz,wavelet,none,wavelet,"0,583241","59,12429","8,530146","15,448844","34,01792","59,12429","20,123597"
smooth,none,none,xz,none,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,none,none,xz,smooth,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,none,none,xz,bandpass,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,none,none,xz,wavelet,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,none,none,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,none,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,smooth,none,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,smooth,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,bandpass,none,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,bandpass,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,wavelet,none,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
smooth,abs,none,xz,wavelet,abs,wavelet,"0,217355","58,752693","8,533564","18,194707","43,066479","58,752693","22,104578"
bandpass,abs,ica,x,none,abs,corr,"1,001888","18,540243","8,539946","13,979687","18,051434","18,540243","10,731827"
bandpass,abs,ica,x,smooth,abs,corr,"1,001888","18,540243","8,539946","13,979687","18,051434","18,540243","10,731827"
bandpass,abs,ica,x,bandpass,abs,corr,"1,001888","18,540243","8,539946","13,979687","18,051434","18,540243","10,731827"
bandpass,abs,ica,x,wavelet,abs,corr,"1,001888","18,540243","8,539946","13,979687","18,051434","18,540243","10,731827"
smooth,abs,pca,yz,none,abs,wavelet,"0,05743","59,686675","8,540603","12,576285","28,707378","59,686675","19,237676"
smooth,abs,pca,yz,smooth,abs,wavelet,"0,05743","59,686675","8,540603","12,576285","28,707378","59,686675","19,237676"
smooth,abs,pca,yz,bandpass,abs,wavelet,"0,05743","59,686675","8,540603","12,576285","28,707378","59,686675","19,237676"
smooth,abs,pca,yz,wavelet,abs,wavelet,"0,05743","59,686675","8,540603","12,576285","28,707378","59,686675","19,237676"
smooth,none,pca,y,none,abs,wavelet,"1,123752","60,262017","8,584678","15,122062","29,620574","60,262017","19,906604"
smooth,none,pca,y,smooth,abs,wavelet,"1,123752","60,262017","8,584678","15,122062","29,620574","60,262017","19,906604"
smooth,none,pca,y,bandpass,abs,wavelet,"1,123752","60,262017","8,584678","15,122062","29,620574","60,262017","19,906604"
smooth,none,pca,y,wavelet,abs,wavelet,"1,123752","60,262017","8,584678","15,122062","29,620574","60,262017","19,906604"
bandpass,none,none,z,none,none,corr,"0,398625","18,992701","8,620037","14,375193","17,268533","18,992701","11,003396"
bandpass,none,none,z,smooth,none,corr,"0,398625","18,992701","8,620037","14,375193","17,268533","18,992701","11,003396"
bandpass,none,none,z,bandpass,none,corr,"0,398625","18,992701","8,620037","14,375193","17,268533","18,992701","11,003396"
bandpass,none,none,z,wavelet,none,corr,"0,398625","18,992701","8,620037","14,375193","17,268533","18,992701","11,003396"
bandpass,none,pca,yz,none,abs,corr,"1,745703","18,764992","8,631087","14,744666","18,605003","18,764992","10,876121"
bandpass,none,pca,yz,smooth,abs,corr,"1,745703","18,764992","8,631087","14,744666","18,605003","18,764992","10,876121"
bandpass,none,pca,yz,bandpass,abs,corr,"1,745703","18,764992","8,631087","14,744666","18,605003","18,764992","10,876121"
bandpass,none,pca,yz,wavelet,abs,corr,"1,745703","18,764992","8,631087","14,744666","18,605003","18,764992","10,876121"
wavelet,abs,pca,y,none,abs,wavelet,"0,737442","58,64339","8,675704","15,791299","30,666319","58,64339","19,642444"
wavelet,abs,pca,y,smooth,abs,wavelet,"0,737442","58,64339","8,675704","15,791299","30,666319","58,64339","19,642444"
wavelet,abs,pca,y,bandpass,abs,wavelet,"0,737442","58,64339","8,675704","15,791299","30,666319","58,64339","19,642444"
wavelet,abs,pca,y,wavelet,abs,wavelet,"0,737442","58,64339","8,675704","15,791299","30,666319","58,64339","19,642444"
smooth,abs,ica,x,none,abs,wavelet,"0,535319","60,822601","8,678752","20,138035","38,39117","60,822601","22,008056"
smooth,abs,ica,x,smooth,abs,wavelet,"0,535319","60,822601","8,678752","20,138035","38,39117","60,822601","22,008056"
smooth,abs,ica,x,bandpass,abs,wavelet,"0,535319","60,822601","8,678752","20,138035","38,39117","60,822601","22,008056"
smooth,abs,ica,x,wavelet,abs,wavelet,"0,535319","60,822601","8,678752","20,138035","38,39117","60,822601","22,008056"
bandpass,none,ica,xyz,none,abs,corr,"0,367639","18,695064","8,679703","13,279801","17,291995","18,695064","10,53388"
bandpass,none,ica,xyz,smooth,abs,corr,"0,367639","18,695064","8,679703","13,279801","17,291995","18,695064","10,53388"
bandpass,none,ica,xyz,bandpass,abs,corr,"0,367639","18,695064","8,679703","13,279801","17,291995","18,695064","10,53388"
bandpass,none,ica,xyz,wavelet,abs,corr,"0,367639","18,695064","8,679703","13,279801","17,291995","18,695064","10,53388"
bandpass,none,none,yz,none,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,none,none,yz,smooth,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,none,none,yz,bandpass,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,none,none,yz,wavelet,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,none,none,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,none,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,smooth,none,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,smooth,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,bandpass,none,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,bandpass,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,wavelet,none,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
bandpass,abs,none,yz,wavelet,abs,corr,"0,41365","19,263137","8,698896","12,929646","18,016278","19,263137","10,528008"
none,none,none,xz,none,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,none,none,xz,smooth,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,none,none,xz,bandpass,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,none,none,xz,wavelet,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,none,none,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,none,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,smooth,none,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,smooth,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,bandpass,none,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,bandpass,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,wavelet,none,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
none,abs,none,xz,wavelet,abs,wavelet,"0,026317","51,994856","8,750462","14,571895","26,246517","51,994856","17,540358"
bandpass,none,ica,yz,none,abs,corr,"0,137163","18,992573","8,766446","12,93561","17,521298","18,992573","10,502716"
bandpass,none,ica,yz,smooth,abs,corr,"0,137163","18,992573","8,766446","12,93561","17,521298","18,992573","10,502716"
bandpass,none,ica,yz,bandpass,abs,corr,"0,137163","18,992573","8,766446","12,93561","17,521298","18,992573","10,502716"
bandpass,none,ica,yz,wavelet,abs,corr,"0,137163","18,992573","8,766446","12,93561","17,521298","18,992573","10,502716"
none,abs,pca,x,none,none,corr,"0,992701","21,873484","8,778274","17,768905","21,027207","21,873484","13,080525"
none,abs,pca,x,smooth,none,corr,"0,992701","21,873484","8,778274","17,768905","21,027207","21,873484","13,080525"
none,abs,pca,x,bandpass,none,corr,"0,992701","21,873484","8,778274","17,768905","21,027207","21,873484","13,080525"
none,abs,pca,x,wavelet,none,corr,"0,992701","21,873484","8,778274","17,768905","21,027207","21,873484","13,080525"
none,none,none,xyz,none,none,wavelet,"0,22763","31,594749","8,833074","14,688015","21,281788","31,594749","12,97691"
none,none,none,xyz,smooth,none,wavelet,"0,22763","31,594749","8,833074","14,688015","21,281788","31,594749","12,97691"
none,none,none,xyz,bandpass,none,wavelet,"0,22763","31,594749","8,833074","14,688015","21,281788","31,594749","12,97691"
none,none,none,xyz,wavelet,none,wavelet,"0,22763","31,594749","8,833074","14,688015","21,281788","31,594749","12,97691"
smooth,abs,pca,xz,none,abs,wavelet,"1,204518","59,904106","8,86592","14,272106","29,496174","59,904106","19,752749"
smooth,abs,pca,xz,smooth,abs,wavelet,"1,204518","59,904106","8,86592","14,272106","29,496174","59,904106","19,752749"
smooth,abs,pca,xz,bandpass,abs,wavelet,"1,204518","59,904106","8,86592","14,272106","29,496174","59,904106","19,752749"
smooth,abs,pca,xz,wavelet,abs,wavelet,"1,204518","59,904106","8,86592","14,272106","29,496174","59,904106","19,752749"
wavelet,none,pca,z,none,none,wavelet,"0,184648","56,85786","8,886759","14,233543","32,468292","56,85786","19,370212"
wavelet,none,pca,z,smooth,none,wavelet,"0,184648","56,85786","8,886759","14,233543","32,468292","56,85786","19,370212"
wavelet,none,pca,z,bandpass,none,wavelet,"0,184648","56,85786","8,886759","14,233543","32,468292","56,85786","19,370212"
wavelet,none,pca,z,wavelet,none,wavelet,"0,184648","56,85786","8,886759","14,233543","32,468292","56,85786","19,370212"
wavelet,abs,pca,z,none,none,wavelet,"0,571061","46,505098","8,888036","16,158718","28,250822","46,505098","17,154299"
wavelet,abs,pca,z,smooth,none,wavelet,"0,571061","46,505098","8,888036","16,158718","28,250822","46,505098","17,154299"
wavelet,abs,pca,z,bandpass,none,wavelet,"0,571061","46,505098","8,888036","16,158718","28,250822","46,505098","17,154299"
wavelet,abs,pca,z,wavelet,none,wavelet,"0,571061","46,505098","8,888036","16,158718","28,250822","46,505098","17,154299"
bandpass,none,pca,xz,none,abs,corr,"0,002021","17,289371","8,892316","14,522745","16,716831","17,289371","10,507321"
bandpass,none,pca,xz,smooth,abs,corr,"0,002021","17,289371","8,892316","14,522745","16,716831","17,289371","10,507321"
bandpass,none,pca,xz,bandpass,abs,corr,"0,002021","17,289371","8,892316","14,522745","16,716831","17,289371","10,507321"
bandpass,none,pca,xz,wavelet,abs,corr,"0,002021","17,289371","8,892316","14,522745","16,716831","17,289371","10,507321"
smooth,abs,pca,xy,none,none,wavelet,"0,350677","60,138695","8,920142","17,534977","39,338083","60,138695","21,465587"
smooth,abs,pca,xy,smooth,none,wavelet,"0,350677","60,138695","8,920142","17,534977","39,338083","60,138695","21,465587"
smooth,abs,pca,xy,bandpass,none,wavelet,"0,350677","60,138695","8,920142","17,534977","39,338083","60,138695","21,465587"
smooth,abs,pca,xy,wavelet,none,wavelet,"0,350677","60,138695","8,920142","17,534977","39,338083","60,138695","21,465587"
smooth,none,pca,xz,none,abs,wavelet,"0,428607","61,415395","8,931686","15,033724","30,494887","61,415395","20,256958"
smooth,none,pca,xz,smooth,abs,wavelet,"0,428607","61,415395","8,931686","15,033724","30,494887","61,415395","20,256958"
smooth,none,pca,xz,bandpass,abs,wavelet,"0,428607","61,415395","8,931686","15,033724","30,494887","61,415395","20,256958"
smooth,none,pca,xz,wavelet,abs,wavelet,"0,428607","61,415395","8,931686","15,033724","30,494887","61,415395","20,256958"
none,none,pca,y,none,abs,wavelet,"0,14591","57,384976","8,93385","14,276317","28,1582","57,384976","18,990767"
none,none,pca,y,smooth,abs,wavelet,"0,14591","57,384976","8,93385","14,276317","28,1582","57,384976","18,990767"
none,none,pca,y,bandpass,abs,wavelet,"0,14591","57,384976","8,93385","14,276317","28,1582","57,384976","18,990767"
none,none,pca,y,wavelet,abs,wavelet,"0,14591","57,384976","8,93385","14,276317","28,1582","57,384976","18,990767"
smooth,none,pca,x,none,none,wavelet,"1,525484","18,384863","8,938479","14,194984","17,659104","18,384863","10,810012"
smooth,none,pca,x,smooth,none,wavelet,"1,525484","18,384863","8,938479","14,194984","17,659104","18,384863","10,810012"
smooth,none,pca,x,bandpass,none,wavelet,"1,525484","18,384863","8,938479","14,194984","17,659104","18,384863","10,810012"
smooth,none,pca,x,wavelet,none,wavelet,"1,525484","18,384863","8,938479","14,194984","17,659104","18,384863","10,810012"
none,none,none,x,none,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,none,none,x,smooth,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,none,none,x,bandpass,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,none,none,x,wavelet,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,none,none,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,none,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,smooth,none,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,smooth,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,bandpass,none,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,bandpass,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,wavelet,none,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
none,abs,none,x,wavelet,abs,wavelet,"0,168052","62,569889","8,951188","14,70768","30,320634","62,569889","20,251633"
wavelet,none,none,yz,none,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,none,none,yz,smooth,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,none,none,yz,bandpass,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,none,none,yz,wavelet,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,none,none,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,none,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,smooth,none,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,smooth,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,bandpass,none,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,bandpass,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,wavelet,none,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
wavelet,abs,none,yz,wavelet,abs,corr,"0,555232","24,903693","8,953563","18,477458","23,179609","24,903693","13,496924"
none,none,ica,xy,none,abs,wavelet,"0,179703","50,392431","8,991438","15,451625","26,768516","50,392431","17,479244"
none,none,ica,xy,smooth,abs,wavelet,"0,179703","50,392431","8,991438","15,451625","26,768516","50,392431","17,479244"
none,none,ica,xy,bandpass,abs,wavelet,"0,179703","50,392431","8,991438","15,451625","26,768516","50,392431","17,479244"
none,none,ica,xy,wavelet,abs,wavelet,"0,179703","50,392431","8,991438","15,451625","26,768516","50,392431","17,479244"
none,none,ica,y,none,abs,wavelet,"0,395513","43,617988","8,994157","16,112205","24,819132","43,617988","16,073027"
none,none,ica,y,smooth,abs,wavelet,"0,395513","43,617988","8,994157","16,112205","24,819132","43,617988","16,073027"
none,none,ica,y,bandpass,abs,wavelet,"0,395513","43,617988","8,994157","16,112205","24,819132","43,617988","16,073027"
none,none,ica,y,wavelet,abs,wavelet,"0,395513","43,617988","8,994157","16,112205","24,819132","43,617988","16,073027"
bandpass,abs,pca,z,none,abs,fft,"1,0042","45,491916","8,995485","25,9937","34,292651","45,491916","19,719311"
bandpass,abs,pca,z,smooth,abs,fft,"1,0042","45,491916","8,995485","25,9937","34,292651","45,491916","19,719311"
bandpass,abs,pca,z,bandpass,abs,fft,"1,0042","45,491916","8,995485","25,9937","34,292651","45,491916","19,719311"
bandpass,abs,pca,z,wavelet,abs,fft,"1,0042","45,491916","8,995485","25,9937","34,292651","45,491916","19,719311"
none,none,none,xz,none,none,wavelet,"0,101877","21,840546","9,020022","15,480239","18,179386","21,840546","11,476797"
none,none,none,xz,smooth,none,wavelet,"0,101877","21,840546","9,020022","15,480239","18,179386","21,840546","11,476797"
none,none,none,xz,bandpass,none,wavelet,"0,101877","21,840546","9,020022","15,480239","18,179386","21,840546","11,476797"
none,none,none,xz,wavelet,none,wavelet,"0,101877","21,840546","9,020022","15,480239","18,179386","21,840546","11,476797"
bandpass,none,none,xz,none,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,none,none,xz,smooth,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,none,none,xz,bandpass,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,none,none,xz,wavelet,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,none,none,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,none,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,smooth,none,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,smooth,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,bandpass,none,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,bandpass,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,wavelet,none,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
bandpass,abs,none,xz,wavelet,abs,corr,"0,042737","18,540402","9,030025","12,695825","18,089077","18,540402","10,443442"
none,abs,pca,z,none,abs,wavelet,"0,744694","56,931901","9,038065","15,914026","29,714509","56,931901","19,50483"
none,abs,pca,z,smooth,abs,wavelet,"0,744694","56,931901","9,038065","15,914026","29,714509","56,931901","19,50483"
none,abs,pca,z,bandpass,abs,wavelet,"0,744694","56,931901","9,038065","15,914026","29,714509","56,931901","19,50483"
none,abs,pca,z,wavelet,abs,wavelet,"0,744694","56,931901","9,038065","15,914026","29,714509","56,931901","19,50483"
wavelet,none,pca,y,none,abs,wavelet,"0,737442","57,384976","9,04215","15,334413","30,288795","57,384976","19,253265"
wavelet,none,pca,y,smooth,abs,wavelet,"0,737442","57,384976","9,04215","15,334413","30,288795","57,384976","19,253265"
wavelet,none,pca,y,bandpass,abs,wavelet,"0,737442","57,384976","9,04215","15,334413","30,288795","57,384976","19,253265"
wavelet,none,pca,y,wavelet,abs,wavelet,"0,737442","57,384976","9,04215","15,334413","30,288795","57,384976","19,253265"
none,abs,ica,y,none,none,wavelet,"0,032123","54,678355","9,046176","16,242389","28,287382","54,678355","18,641767"
none,abs,ica,y,smooth,none,wavelet,"0,032123","54,678355","9,046176","16,242389","28,287382","54,678355","18,641767"
none,abs,ica,y,bandpass,none,wavelet,"0,032123","54,678355","9,046176","16,242389","28,287382","54,678355","18,641767"
none,abs,ica,y,wavelet,none,wavelet,"0,032123","54,678355","9,046176","16,242389","28,287382","54,678355","18,641767"
smooth,none,none,x,none,none,wavelet,"0,074802","59,342579","9,063455","22,55954","53,5128","59,342579","25,291887"
smooth,none,none,x,smooth,none,wavelet,"0,074802","59,342579","9,063455","22,55954","53,5128","59,342579","25,291887"
smooth,none,none,x,bandpass,none,wavelet,"0,074802","59,342579","9,063455","22,55954","53,5128","59,342579","25,291887"
smooth,none,none,x,wavelet,none,wavelet,"0,074802","59,342579","9,063455","22,55954","53,5128","59,342579","25,291887"
smooth,abs,pca,yz,none,none,wavelet,"0,418672","58,079593","9,077225","15,091751","35,410126","58,079593","20,083272"
smooth,abs,pca,yz,smooth,none,wavelet,"0,418672","58,079593","9,077225","15,091751","35,410126","58,079593","20,083272"
smooth,abs,pca,yz,bandpass,none,wavelet,"0,418672","58,079593","9,077225","15,091751","35,410126","58,079593","20,083272"
smooth,abs,pca,yz,wavelet,none,wavelet,"0,418672","58,079593","9,077225","15,091751","35,410126","58,079593","20,083272"
smooth,none,pca,xz,none,none,wavelet,"0,667424","36,990104","9,079903","13,514158","21,074288","36,990104","13,835784"
smooth,none,pca,xz,smooth,none,wavelet,"0,667424","36,990104","9,079903","13,514158","21,074288","36,990104","13,835784"
smooth,none,pca,xz,bandpass,none,wavelet,"0,667424","36,990104","9,079903","13,514158","21,074288","36,990104","13,835784"
smooth,none,pca,xz,wavelet,none,wavelet,"0,667424","36,990104","9,079903","13,514158","21,074288","36,990104","13,835784"
smooth,abs,pca,xz,none,none,wavelet,"0,913979","59,154581","9,079903","13,902114","27,723631","59,154581","19,244744"
smooth,abs,pca,xz,smooth,none,wavelet,"0,913979","59,154581","9,079903","13,902114","27,723631","59,154581","19,244744"
smooth,abs,pca,xz,bandpass,none,wavelet,"0,913979","59,154581","9,079903","13,902114","27,723631","59,154581","19,244744"
smooth,abs,pca,xz,wavelet,none,wavelet,"0,913979","59,154581","9,079903","13,902114","27,723631","59,154581","19,244744"
wavelet,abs,pca,yz,none,none,wavelet,"0,053137","50,607957","9,097492","14,713438","27,949847","50,607957","17,598867"
wavelet,abs,pca,yz,smooth,none,wavelet,"0,053137","50,607957","9,097492","14,713438","27,949847","50,607957","17,598867"
wavelet,abs,pca,yz,bandpass,none,wavelet,"0,053137","50,607957","9,097492","14,713438","27,949847","50,607957","17,598867"
wavelet,abs,pca,yz,wavelet,none,wavelet,"0,053137","50,607957","9,097492","14,713438","27,949847","50,607957","17,598867"
smooth,none,pca,x,none,abs,corr,"3,292327","26,039368","9,14152","21,928188","25,142721","26,039368","15,702808"
smooth,none,pca,x,smooth,abs,corr,"3,292327","26,039368","9,14152","21,928188","25,142721","26,039368","15,702808"
