noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max
bandpass,pca,xy,wavelet,abs,fft,0.004410,25.254042,10.119987,24.547134,25.254042
bandpass,pca,xy,wavelet,abs,corr,0.429330,17.849612,7.527620,17.793916,17.849612
bandpass,pca,xy,wavelet,abs,wavelet,12.245903,65.626937,33.172223,52.943416,65.626937
bandpass,pca,yz,none,none,fft,4.495275,53.992441,31.118622,52.767624,53.992441
bandpass,pca,yz,none,none,corr,1.946765,14.504533,6.459535,14.494797,14.504533
bandpass,pca,yz,none,none,wavelet,19.553145,59.146604,30.212709,50.603045,59.146604
bandpass,pca,yz,none,abs,fft,2.004830,21.504305,9.874869,20.272433,21.504305
bandpass,pca,yz,none,abs,corr,1.745703,18.764992,8.631087,18.605003,18.764992
bandpass,pca,yz,none,abs,wavelet,7.079749,65.650091,21.775151,45.195324,65.650091
bandpass,pca,yz,smooth,none,fft,4.495275,53.992441,31.118622,52.767624,53.992441
bandpass,pca,yz,smooth,none,corr,1.946765,14.504533,6.459535,14.494797,14.504533
bandpass,pca,yz,smooth,none,wavelet,19.553145,59.146604,30.212709,50.603045,59.146604
bandpass,pca,yz,smooth,abs,fft,2.004830,21.504305,9.874869,20.272433,21.504305
bandpass,pca,yz,smooth,abs,corr,1.745703,18.764992,8.631087,18.605003,18.764992
bandpass,pca,yz,smooth,abs,wavelet,7.079749,65.650091,21.775151,45.195324,65.650091
bandpass,pca,yz,bandpass,none,fft,4.495275,53.992441,31.118622,52.767624,53.992441
bandpass,pca,yz,bandpass,none,corr,1.946765,14.504533,6.459535,14.494797,14.504533
bandpass,pca,yz,bandpass,none,wavelet,19.553145,59.146604,30.212709,50.603045,59.146604
bandpass,pca,yz,bandpass,abs,fft,2.004830,21.504305,9.874869,20.272433,21.504305
bandpass,pca,yz,bandpass,abs,corr,1.745703,18.764992,8.631087,18.605003,18.764992
bandpass,pca,yz,bandpass,abs,wavelet,7.079749,65.650091,21.775151,45.195324,65.650091
bandpass,pca,yz,wavelet,none,fft,4.495275,53.992441,31.118622,52.767624,53.992441
bandpass,pca,yz,wavelet,none,corr,1.946765,14.504533,6.459535,14.494797,14.504533
bandpass,pca,yz,wavelet,none,wavelet,19.553145,59.146604,30.212709,50.603045,59.146604
bandpass,pca,yz,wavelet,abs,fft,2.004830,21.504305,9.874869,20.272433,21.504305
bandpass,pca,yz,wavelet,abs,corr,1.745703,18.764992,8.631087,18.605003,18.764992
bandpass,pca,yz,wavelet,abs,wavelet,7.079749,65.650091,21.775151,45.195324,65.650091
bandpass,pca,xz,none,none,fft,3.744698,53.242493,31.617677,52.017677,53.242493
bandpass,pca,xz,none,none,corr,1.216122,18.418008,5.379899,14.841358,18.418008
bandpass,pca,xz,none,none,wavelet,22.217350,54.629879,36.065788,52.212399,54.629879
bandpass,pca,xz,none,abs,fft,1.495485,20.754357,9.504200,16.372853,20.754357
bandpass,pca,xz,none,abs,corr,0.002021,17.289371,8.892316,16.716831,17.289371
bandpass,pca,xz,none,abs,wavelet,5.198152,65.629996,31.905749,51.769491,65.629996
bandpass,pca,xz,smooth,none,fft,3.744698,53.242493,31.617677,52.017677,53.242493
bandpass,pca,xz,smooth,none,corr,1.216122,18.418008,5.379899,14.841358,18.418008
bandpass,pca,xz,smooth,none,wavelet,22.217350,54.629879,36.065788,52.212399,54.629879
bandpass,pca,xz,smooth,abs,fft,1.495485,20.754357,9.504200,16.372853,20.754357
bandpass,pca,xz,smooth,abs,corr,0.002021,17.289371,8.892316,16.716831,17.289371
bandpass,pca,xz,smooth,abs,wavelet,5.198152,65.629996,31.905749,51.769491,65.629996
bandpass,pca,xz,bandpass,none,fft,3.744698,53.242493,31.617677,52.017677,53.242493
bandpass,pca,xz,bandpass,none,corr,1.216122,18.418008,5.379899,14.841358,18.418008
bandpass,pca,xz,bandpass,none,wavelet,22.217350,54.629879,36.065788,52.212399,54.629879
bandpass,pca,xz,bandpass,abs,fft,1.495485,20.754357,9.504200,16.372853,20.754357
bandpass,pca,xz,bandpass,abs,corr,0.002021,17.289371,8.892316,16.716831,17.289371
bandpass,pca,xz,bandpass,abs,wavelet,5.198152,65.629996,31.905749,51.769491,65.629996
bandpass,pca,xz,wavelet,none,fft,3.744698,53.242493,31.617677,52.017677,53.242493
bandpass,pca,xz,wavelet,none,corr,1.216122,18.418008,5.379899,14.841358,18.418008
bandpass,pca,xz,wavelet,none,wavelet,22.217350,54.629879,36.065788,52.212399,54.629879
bandpass,pca,xz,wavelet,abs,fft,1.495485,20.754357,9.504200,16.372853,20.754357
bandpass,pca,xz,wavelet,abs,corr,0.002021,17.289371,8.892316,16.716831,17.289371
bandpass,pca,xz,wavelet,abs,wavelet,5.198152,65.629996,31.905749,51.769491,65.629996
bandpass,pca,xyz,none,none,fft,9.994610,51.992721,25.493595,50.592721,51.992721
bandpass,pca,xyz,none,none,corr,0.040384,16.555607,6.093663,14.288854,16.555607
bandpass,pca,xyz,none,none,wavelet,21.900324,53.965588,34.502992,50.478681,53.965588
bandpass,pca,xyz,none,abs,fft,1.995450,22.504235,9.245503,20.397424,22.504235
bandpass,pca,xyz,none,abs,corr,0.200697,17.967992,8.442010,17.705250,17.967992
bandpass,pca,xyz,none,abs,wavelet,10.508495,65.635675,29.961093,49.969410,65.635675
bandpass,pca,xyz,smooth,none,fft,9.994610,51.992721,25.493595,50.592721,51.992721
bandpass,pca,xyz,smooth,none,corr,0.040384,16.555607,6.093663,14.288854,16.555607
bandpass,pca,xyz,smooth,none,wavelet,21.900324,53.965588,34.502992,50.478681,53.965588
bandpass,pca,xyz,smooth,abs,fft,1.995450,22.504235,9.245503,20.397424,22.504235
bandpass,pca,xyz,smooth,abs,corr,0.200697,17.967992,8.442010,17.705250,17.967992
bandpass,pca,xyz,smooth,abs,wavelet,10.508495,65.635675,29.961093,49.969410,65.635675
bandpass,pca,xyz,bandpass,none,fft,9.994610,51.992721,25.493595,50.592721,51.992721
bandpass,pca,xyz,bandpass,none,corr,0.040384,16.555607,6.093663,14.288854,16.555607
bandpass,pca,xyz,bandpass,none,wavelet,21.900324,53.965588,34.502992,50.478681,53.965588
bandpass,pca,xyz,bandpass,abs,fft,1.995450,22.504235,9.245503,20.397424,22.504235
bandpass,pca,xyz,bandpass,abs,corr,0.200697,17.967992,8.442010,17.705250,17.967992
bandpass,pca,xyz,bandpass,abs,wavelet,10.508495,65.635675,29.961093,49.969410,65.635675
bandpass,pca,xyz,wavelet,none,fft,9.994610,51.992721,25.493595,50.592721,51.992721
bandpass,pca,xyz,wavelet,none,corr,0.040384,16.555607,6.093663,14.288854,16.555607
bandpass,pca,xyz,wavelet,none,wavelet,21.900324,53.965588,34.502992,50.478681,53.965588
bandpass,pca,xyz,wavelet,abs,fft,1.995450,22.504235,9.245503,20.397424,22.504235
bandpass,pca,xyz,wavelet,abs,corr,0.200697,17.967992,8.442010,17.705250,17.967992
bandpass,pca,xyz,wavelet,abs,wavelet,10.508495,65.635675,29.961093,49.969410,65.635675
bandpass,ica,x,none,none,fft,3.995800,60.991601,44.491916,54.342409,60.991601
bandpass,ica,x,none,none,corr,1.653065,18.827103,6.712069,17.946023,18.827103
bandpass,ica,x,none,none,wavelet,17.279167,55.743743,30.802947,52.107095,55.743743
bandpass,ica,x,none,abs,fft,2.495905,24.504095,9.754147,21.697333,24.504095
bandpass,ica,x,none,abs,corr,0.160036,20.032123,9.359699,17.181938,20.032123
bandpass,ica,x,none,abs,wavelet,5.503204,65.668370,26.708817,57.295257,65.668370
bandpass,ica,x,smooth,none,fft,3.995800,60.991601,44.491916,54.342409,60.991601
bandpass,ica,x,smooth,none,corr,1.653065,18.827103,6.712069,17.946023,18.827103
bandpass,ica,x,smooth,none,wavelet,17.279167,55.743743,30.802947,52.107095,55.743743
bandpass,ica,x,smooth,abs,fft,2.495905,24.504095,9.754147,21.697333,24.504095
bandpass,ica,x,smooth,abs,corr,0.160036,20.032123,9.359699,17.181938,20.032123
bandpass,ica,x,smooth,abs,wavelet,5.503204,65.668370,26.708817,57.295257,65.668370
bandpass,ica,x,bandpass,none,fft,3.995800,60.991601,44.491916,54.342409,60.991601
bandpass,ica,x,bandpass,none,corr,1.653065,18.827103,6.712069,17.946023,18.827103
bandpass,ica,x,bandpass,none,wavelet,17.279167,55.743743,30.802947,52.107095,55.743743
bandpass,ica,x,bandpass,abs,fft,2.495905,24.504095,9.754147,21.697333,24.504095
bandpass,ica,x,bandpass,abs,corr,0.160036,20.032123,9.359699,17.181938,20.032123
bandpass,ica,x,bandpass,abs,wavelet,5.503204,65.668370,26.708817,57.295257,65.668370
bandpass,ica,x,wavelet,none,fft,3.995800,60.991601,44.491916,54.342409,60.991601
bandpass,ica,x,wavelet,none,corr,1.653065,18.827103,6.712069,17.946023,18.827103
bandpass,ica,x,wavelet,none,wavelet,17.279167,55.743743,30.802947,52.107095,55.743743
bandpass,ica,x,wavelet,abs,fft,2.495905,24.504095,9.754147,21.697333,24.504095
bandpass,ica,x,wavelet,abs,corr,0.160036,20.032123,9.359699,17.181938,20.032123
bandpass,ica,x,wavelet,abs,wavelet,5.503204,65.668370,26.708817,57.295257,65.668370
bandpass,ica,y,none,none,fft,0.994960,57.992021,36.992441,54.492462,57.992021
bandpass,ica,y,none,none,corr,1.661198,16.529604,5.788474,14.096862,16.529604
bandpass,ica,y,none,none,wavelet,17.783588,65.650094,34.988796,57.013479,65.650094
bandpass,ica,y,none,abs,fft,1.004200,31.494015,7.495170,26.943501,31.494015
bandpass,ica,y,none,abs,corr,0.410983,20.154821,6.712679,18.635430,20.154821
bandpass,ica,y,none,abs,wavelet,0.086543,65.650094,26.663981,55.586816,65.650094
bandpass,ica,y,smooth,none,fft,0.994960,57.992021,36.992441,54.492462,57.992021
bandpass,ica,y,smooth,none,corr,1.661198,16.529604,5.788474,14.096862,16.529604
bandpass,ica,y,smooth,none,wavelet,17.783588,65.650094,34.988796,57.013479,65.650094
bandpass,ica,y,smooth,abs,fft,1.004200,31.494015,7.495170,26.943501,31.494015
bandpass,ica,y,smooth,abs,corr,0.410983,20.154821,6.712679,18.635430,20.154821
bandpass,ica,y,smooth,abs,wavelet,0.086543,65.650094,26.663981,55.586816,65.650094
bandpass,ica,y,bandpass,none,fft,0.994960,57.992021,36.992441,54.492462,57.992021
bandpass,ica,y,bandpass,none,corr,1.661198,16.529604,5.788474,14.096862,16.529604
bandpass,ica,y,bandpass,none,wavelet,17.783588,65.650094,34.988796,57.013479,65.650094
bandpass,ica,y,bandpass,abs,fft,1.004200,31.494015,7.495170,26.943501,31.494015
bandpass,ica,y,bandpass,abs,corr,0.410983,20.154821,6.712679,18.635430,20.154821
bandpass,ica,y,bandpass,abs,wavelet,0.086543,65.650094,26.663981,55.586816,65.650094
bandpass,ica,y,wavelet,none,fft,0.994960,57.992021,36.992441,54.492462,57.992021
bandpass,ica,y,wavelet,none,corr,1.661198,16.529604,5.788474,14.096862,16.529604
bandpass,ica,y,wavelet,none,wavelet,17.783588,65.650094,34.988796,57.013479,65.650094
bandpass,ica,y,wavelet,abs,fft,1.004200,31.494015,7.495170,26.943501,31.494015
bandpass,ica,y,wavelet,abs,corr,0.410983,20.154821,6.712679,18.635430,20.154821
bandpass,ica,y,wavelet,abs,wavelet,0.086543,65.650094,26.663981,55.586816,65.650094
bandpass,ica,z,none,none,fft,5.995170,62.491706,36.243123,60.391706,62.491706
bandpass,ica,z,none,none,corr,0.401744,21.968258,6.485979,18.999538,21.968258
bandpass,ica,z,none,none,wavelet,18.628819,58.603043,30.252266,50.934075,58.603043
bandpass,ica,z,none,abs,fft,2.504095,27.993910,13.004095,25.551039,27.993910
bandpass,ica,z,none,abs,corr,1.101701,24.580322,7.791364,18.595292,24.580322
bandpass,ica,z,none,abs,wavelet,1.686190,63.623127,28.278516,48.197269,63.623127
bandpass,ica,z,smooth,none,fft,5.995170,62.491706,36.243123,60.391706,62.491706
bandpass,ica,z,smooth,none,corr,0.401744,21.968258,6.485979,18.999538,21.968258
bandpass,ica,z,smooth,none,wavelet,18.628819,58.603043,30.252266,50.934075,58.603043
bandpass,ica,z,smooth,abs,fft,2.504095,27.993910,13.004095,25.551039,27.993910
bandpass,ica,z,smooth,abs,corr,1.101701,24.580322,7.791364,18.595292,24.580322
bandpass,ica,z,smooth,abs,wavelet,1.686190,63.623127,28.278516,48.197269,63.623127
bandpass,ica,z,bandpass,none,fft,5.995170,62.491706,36.243123,60.391706,62.491706
bandpass,ica,z,bandpass,none,corr,0.401744,21.968258,6.485979,18.999538,21.968258
bandpass,ica,z,bandpass,none,wavelet,18.628819,58.603043,30.252266,50.934075,58.603043
bandpass,ica,z,bandpass,abs,fft,2.504095,27.993910,13.004095,25.551039,27.993910
bandpass,ica,z,bandpass,abs,corr,1.101701,24.580322,7.791364,18.595292,24.580322
bandpass,ica,z,bandpass,abs,wavelet,1.686190,63.623127,28.278516,48.197269,63.623127
bandpass,ica,z,wavelet,none,fft,5.995170,62.491706,36.243123,60.391706,62.491706
bandpass,ica,z,wavelet,none,corr,0.401744,21.968258,6.485979,18.999538,21.968258
bandpass,ica,z,wavelet,none,wavelet,18.628819,58.603043,30.252266,50.934075,58.603043
bandpass,ica,z,wavelet,abs,fft,2.504095,27.993910,13.004095,25.551039,27.993910
bandpass,ica,z,wavelet,abs,corr,1.101701,24.580322,7.791364,18.595292,24.580322
bandpass,ica,z,wavelet,abs,wavelet,1.686190,63.623127,28.278516,48.197269,63.623127
bandpass,ica,xy,none,none,fft,13.994330,52.242703,33.867834,50.667372,52.242703
bandpass,ica,xy,none,none,corr,0.004066,17.049011,5.896665,15.334707,17.049011
bandpass,ica,xy,none,none,wavelet,19.563129,58.099312,33.850965,55.599329,58.099312
bandpass,ica,xy,none,abs,fft,1.754147,17.994960,7.749318,14.494960,17.994960
bandpass,ica,xy,none,abs,corr,0.492235,20.093472,8.377072,17.479042,20.093472
bandpass,ica,xy,none,abs,wavelet,7.562005,65.659232,26.158629,55.864319,65.659232
bandpass,ica,xy,smooth,none,fft,13.994330,52.242703,33.867834,50.667372,52.242703
bandpass,ica,xy,smooth,none,corr,0.004066,17.049011,5.896665,15.334707,17.049011
bandpass,ica,xy,smooth,none,wavelet,19.563129,58.099312,33.850965,55.599329,58.099312
bandpass,ica,xy,smooth,abs,fft,1.754147,17.994960,7.749318,14.494960,17.994960
bandpass,ica,xy,smooth,abs,corr,0.492235,20.093472,8.377072,17.479042,20.093472
bandpass,ica,xy,smooth,abs,wavelet,7.562005,65.659232,26.158629,55.864319,65.659232
bandpass,ica,xy,bandpass,none,fft,13.994330,52.242703,33.867834,50.667372,52.242703
bandpass,ica,xy,bandpass,none,corr,0.004066,17.049011,5.896665,15.334707,17.049011
bandpass,ica,xy,bandpass,none,wavelet,19.563129,58.099312,33.850965,55.599329,58.099312
bandpass,ica,xy,bandpass,abs,fft,1.754147,17.994960,7.749318,14.494960,17.994960
bandpass,ica,xy,bandpass,abs,corr,0.492235,20.093472,8.377072,17.479042,20.093472
bandpass,ica,xy,bandpass,abs,wavelet,7.562005,65.659232,26.158629,55.864319,65.659232
bandpass,ica,xy,wavelet,none,fft,13.994330,52.242703,33.867834,50.667372,52.242703
bandpass,ica,xy,wavelet,none,corr,0.004066,17.049011,5.896665,15.334707,17.049011
bandpass,ica,xy,wavelet,none,wavelet,19.563129,58.099312,33.850965,55.599329,58.099312
bandpass,ica,xy,wavelet,abs,fft,1.754147,17.994960,7.749318,14.494960,17.994960
bandpass,ica,xy,wavelet,abs,corr,0.492235,20.093472,8.377072,17.479042,20.093472
bandpass,ica,xy,wavelet,abs,wavelet,7.562005,65.659232,26.158629,55.864319,65.659232
bandpass,ica,yz,none,none,fft,5.494645,60.241863,32.993070,53.067561,60.241863
bandpass,ica,yz,none,none,corr,1.132093,19.248931,5.632128,16.031972,19.248931
bandpass,ica,yz,none,none,wavelet,21.090722,55.957558,32.281858,55.795940,55.957558
bandpass,ica,yz,none,abs,fft,1.754147,18.744908,10.004725,17.344761,18.744908
bandpass,ica,yz,none,abs,corr,0.158438,22.367572,7.252022,18.615361,22.367572
bandpass,ica,yz,none,abs,wavelet,5.833323,64.636610,26.394081,46.925482,64.636610
bandpass,ica,yz,smooth,none,fft,5.494645,60.241863,32.993070,53.067561,60.241863
bandpass,ica,yz,smooth,none,corr,1.132093,19.248931,5.632128,16.031972,19.248931
bandpass,ica,yz,smooth,none,wavelet,21.090722,55.957558,32.281858,55.795940,55.957558
bandpass,ica,yz,smooth,abs,fft,1.754147,18.744908,10.004725,17.344761,18.744908
bandpass,ica,yz,smooth,abs,corr,0.158438,22.367572,7.252022,18.615361,22.367572
bandpass,ica,yz,smooth,abs,wavelet,5.833323,64.636610,26.394081,46.925482,64.636610
bandpass,ica,yz,bandpass,none,fft,5.494645,60.241863,32.993070,53.067561,60.241863
bandpass,ica,yz,bandpass,none,corr,1.132093,19.248931,5.632128,16.031972,19.248931
bandpass,ica,yz,bandpass,none,wavelet,21.090722,55.957558,32.281858,55.795940,55.957558
bandpass,ica,yz,bandpass,abs,fft,1.754147,18.744908,10.004725,17.344761,18.744908
bandpass,ica,yz,bandpass,abs,corr,0.158438,22.367572,7.252022,18.615361,22.367572
bandpass,ica,yz,bandpass,abs,wavelet,5.833323,64.636610,26.394081,46.925482,64.636610
bandpass,ica,yz,wavelet,none,fft,5.494645,60.241863,32.993070,53.067561,60.241863
bandpass,ica,yz,wavelet,none,corr,1.132093,19.248931,5.632128,16.031972,19.248931
bandpass,ica,yz,wavelet,none,wavelet,21.090722,55.957558,32.281858,55.795940,55.957558
bandpass,ica,yz,wavelet,abs,fft,1.754147,18.744908,10.004725,17.344761,18.744908
bandpass,ica,yz,wavelet,abs,corr,0.158438,22.367572,7.252022,18.615361,22.367572
bandpass,ica,yz,wavelet,abs,wavelet,5.833323,64.636610,26.394081,46.925482,64.636610
bandpass,ica,xz,none,none,fft,3.744698,60.241653,35.368674,52.542535,60.241653
bandpass,ica,xz,none,none,corr,1.587873,19.768338,4.863714,17.220596,19.768338
bandpass,ica,xz,none,none,wavelet,17.953993,57.173393,29.233840,50.875144,57.173393
bandpass,ica,xz,none,abs,fft,2.504095,24.504095,12.499685,24.322149,24.504095
bandpass,ica,xz,none,abs,corr,0.500765,22.306223,8.916414,17.421568,22.306223
bandpass,ica,xz,none,abs,wavelet,3.774522,64.645749,25.268188,49.352304,64.645749
bandpass,ica,xz,smooth,none,fft,3.744698,60.241653,35.368674,52.542535,60.241653
bandpass,ica,xz,smooth,none,corr,1.587873,19.768338,4.863714,17.220596,19.768338
bandpass,ica,xz,smooth,none,wavelet,17.953993,57.173393,29.233840,50.875144,57.173393
bandpass,ica,xz,smooth,abs,fft,2.504095,24.504095,12.499685,24.322149,24.504095
bandpass,ica,xz,smooth,abs,corr,0.500765,22.306223,8.916414,17.421568,22.306223
bandpass,ica,xz,smooth,abs,wavelet,3.774522,64.645749,25.268188,49.352304,64.645749
bandpass,ica,xz,bandpass,none,fft,3.744698,60.241653,35.368674,52.542535,60.241653
bandpass,ica,xz,bandpass,none,corr,1.587873,19.768338,4.863714,17.220596,19.768338
bandpass,ica,xz,bandpass,none,wavelet,17.953993,57.173393,29.233840,50.875144,57.173393
bandpass,ica,xz,bandpass,abs,fft,2.504095,24.504095,12.499685,24.322149,24.504095
bandpass,ica,xz,bandpass,abs,corr,0.500765,22.306223,8.916414,17.421568,22.306223
bandpass,ica,xz,bandpass,abs,wavelet,3.774522,64.645749,25.268188,49.352304,64.645749
bandpass,ica,xz,wavelet,none,fft,3.744698,60.241653,35.368674,52.542535,60.241653
bandpass,ica,xz,wavelet,none,corr,1.587873,19.768338,4.863714,17.220596,19.768338
bandpass,ica,xz,wavelet,none,wavelet,17.953993,57.173393,29.233840,50.875144,57.173393
bandpass,ica,xz,wavelet,abs,fft,2.504095,24.504095,12.499685,24.322149,24.504095
bandpass,ica,xz,wavelet,abs,corr,0.500765,22.306223,8.916414,17.421568,22.306223
bandpass,ica,xz,wavelet,abs,wavelet,3.774522,64.645749,25.268188,49.352304,64.645749
bandpass,ica,xyz,none,none,fft,12.494085,52.992161,36.493070,51.242626,52.992161
bandpass,ica,xyz,none,none,corr,0.169939,18.688760,6.082257,15.835199,18.688760
bandpass,ica,xyz,none,none,wavelet,19.820204,55.886286,31.788888,54.566325,55.886286
bandpass,ica,xyz,none,abs,fft,0.994960,17.994610,10.249843,15.551739,17.994610
bandpass,ica,xyz,none,abs,corr,0.052280,21.589089,8.181836,17.826188,21.589089
bandpass,ica,xyz,none,abs,wavelet,5.723283,64.980530,27.510657,49.833570,64.980530
bandpass,ica,xyz,smooth,none,fft,12.494085,52.992161,36.493070,51.242626,52.992161
bandpass,ica,xyz,smooth,none,corr,0.169939,18.688760,6.082257,15.835199,18.688760
bandpass,ica,xyz,smooth,none,wavelet,19.820204,55.886286,31.788888,54.566325,55.886286
bandpass,ica,xyz,smooth,abs,fft,0.994960,17.994610,10.249843,15.551739,17.994610
bandpass,ica,xyz,smooth,abs,corr,0.052280,21.589089,8.181836,17.826188,21.589089
bandpass,ica,xyz,smooth,abs,wavelet,5.723283,64.980530,27.510657,49.833570,64.980530
bandpass,ica,xyz,bandpass,none,fft,12.494085,52.992161,36.493070,51.242626,52.992161
bandpass,ica,xyz,bandpass,none,corr,0.169939,18.688760,6.082257,15.835199,18.688760
bandpass,ica,xyz,bandpass,none,wavelet,19.820204,55.886286,31.788888,54.566325,55.886286
bandpass,ica,xyz,bandpass,abs,fft,0.994960,17.994610,10.249843,15.551739,17.994610
bandpass,ica,xyz,bandpass,abs,corr,0.052280,21.589089,8.181836,17.826188,21.589089
bandpass,ica,xyz,bandpass,abs,wavelet,5.723283,64.980530,27.510657,49.833570,64.980530
bandpass,ica,xyz,wavelet,none,fft,12.494085,52.992161,36.493070,51.242626,52.992161
bandpass,ica,xyz,wavelet,none,corr,0.169939,18.688760,6.082257,15.835199,18.688760
bandpass,ica,xyz,wavelet,none,wavelet,19.820204,55.886286,31.788888,54.566325,55.886286
bandpass,ica,xyz,wavelet,abs,fft,0.994960,17.994610,10.249843,15.551739,17.994610
bandpass,ica,xyz,wavelet,abs,corr,0.052280,21.589089,8.181836,17.826188,21.589089
bandpass,ica,xyz,wavelet,abs,wavelet,5.723283,64.980530,27.510657,49.833570,64.980530
wavelet,none,x,none,none,fft,1.496115,54.492546,8.754252,35.592986,54.492546
wavelet,none,x,none,none,corr,2.358761,27.892560,8.844986,25.595424,27.892560
wavelet,none,x,none,none,wavelet,19.749141,65.526647,NaN,65.526647,65.526647
wavelet,none,x,none,abs,fft,1.496115,24.504095,8.003990,24.497480,24.504095
wavelet,none,x,none,abs,corr,2.358761,27.892560,8.844986,26.918406,27.892560
wavelet,none,x,none,abs,wavelet,2.739531,65.526647,NaN,65.526647,65.526647
wavelet,none,x,smooth,none,fft,1.496115,54.492546,8.754252,35.592986,54.492546
wavelet,none,x,smooth,none,corr,2.358761,27.892560,8.844986,25.595424,27.892560
wavelet,none,x,smooth,none,wavelet,19.749141,65.526647,NaN,65.526647,65.526647
wavelet,none,x,smooth,abs,fft,1.496115,24.504095,8.003990,24.497480,24.504095
wavelet,none,x,smooth,abs,corr,2.358761,27.892560,8.844986,26.918406,27.892560
wavelet,none,x,smooth,abs,wavelet,2.739531,65.526647,NaN,65.526647,65.526647
wavelet,none,x,bandpass,none,fft,1.496115,54.492546,8.754252,35.592986,54.492546
wavelet,none,x,bandpass,none,corr,2.358761,27.892560,8.844986,25.595424,27.892560
wavelet,none,x,bandpass,none,wavelet,19.749141,65.526647,NaN,65.526647,65.526647
wavelet,none,x,bandpass,abs,fft,1.496115,24.504095,8.003990,24.497480,24.504095
wavelet,none,x,bandpass,abs,corr,2.358761,27.892560,8.844986,26.918406,27.892560
wavelet,none,x,bandpass,abs,wavelet,2.739531,65.526647,NaN,65.526647,65.526647
wavelet,none,x,wavelet,none,fft,1.496115,54.492546,8.754252,35.592986,54.492546
wavelet,none,x,wavelet,none,corr,2.358761,27.892560,8.844986,25.595424,27.892560
wavelet,none,x,wavelet,none,wavelet,19.749141,65.526647,NaN,65.526647,65.526647
wavelet,none,x,wavelet,abs,fft,1.496115,24.504095,8.003990,24.497480,24.504095
wavelet,none,x,wavelet,abs,corr,2.358761,27.892560,8.844986,26.918406,27.892560
wavelet,none,x,wavelet,abs,wavelet,2.739531,65.526647,NaN,65.526647,65.526647
wavelet,none,y,none,none,fft,1.504305,51.492756,10.504095,49.392021,51.492756
wavelet,none,y,none,none,corr,5.011392,25.055183,13.508783,21.594025,25.055183
wavelet,none,y,none,none,wavelet,13.502690,66.786194,NaN,66.118454,66.786194
wavelet,none,y,none,abs,fft,0.503885,51.492756,10.504095,32.600693,51.492756
wavelet,none,y,none,abs,corr,5.011392,29.811579,13.508783,25.390863,29.811579
wavelet,none,y,none,abs,wavelet,13.502690,66.786194,NaN,65.677910,66.786194
wavelet,none,y,smooth,none,fft,1.504305,51.492756,10.504095,49.392021,51.492756
wavelet,none,y,smooth,none,corr,5.011392,25.055183,13.508783,21.594025,25.055183
wavelet,none,y,smooth,none,wavelet,13.502690,66.786194,NaN,66.118454,66.786194
wavelet,none,y,smooth,abs,fft,0.503885,51.492756,10.504095,32.600693,51.492756
wavelet,none,y,smooth,abs,corr,5.011392,29.811579,13.508783,25.390863,29.811579
wavelet,none,y,smooth,abs,wavelet,13.502690,66.786194,NaN,65.677910,66.786194
wavelet,none,y,bandpass,none,fft,1.504305,51.492756,10.504095,49.392021,51.492756
wavelet,none,y,bandpass,none,corr,5.011392,25.055183,13.508783,21.594025,25.055183
wavelet,none,y,bandpass,none,wavelet,13.502690,66.786194,NaN,66.118454,66.786194
wavelet,none,y,bandpass,abs,fft,0.503885,51.492756,10.504095,32.600693,51.492756
wavelet,none,y,bandpass,abs,corr,5.011392,29.811579,13.508783,25.390863,29.811579
wavelet,none,y,bandpass,abs,wavelet,13.502690,66.786194,NaN,65.677910,66.786194
wavelet,none,y,wavelet,none,fft,1.504305,51.492756,10.504095,49.392021,51.492756
wavelet,none,y,wavelet,none,corr,5.011392,25.055183,13.508783,21.594025,25.055183
wavelet,none,y,wavelet,none,wavelet,13.502690,66.786194,NaN,66.118454,66.786194
wavelet,none,y,wavelet,abs,fft,0.503885,51.492756,10.504095,32.600693,51.492756
wavelet,none,y,wavelet,abs,corr,5.011392,29.811579,13.508783,25.390863,29.811579
wavelet,none,y,wavelet,abs,wavelet,13.502690,66.786194,NaN,65.677910,66.786194
wavelet,none,z,none,none,fft,5.495695,52.992651,12.753937,43.542430,52.992651
wavelet,none,z,none,none,corr,0.809887,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,none,none,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,none,abs,fft,5.495695,52.992651,12.753937,40.392651,52.992651
wavelet,none,z,none,abs,corr,0.360060,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,none,abs,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,smooth,none,fft,5.495695,52.992651,12.753937,43.542430,52.992651
wavelet,none,z,smooth,none,corr,0.809887,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,smooth,none,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,smooth,abs,fft,5.495695,52.992651,12.753937,40.392651,52.992651
wavelet,none,z,smooth,abs,corr,0.360060,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,smooth,abs,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,bandpass,none,fft,5.495695,52.992651,12.753937,43.542430,52.992651
wavelet,none,z,bandpass,none,corr,0.809887,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,bandpass,none,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
